ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,loser_id,winner_id,match_id,Winner_Sets_Before,Winner_Gems_Before,Loser_Sets_Before,Loser_Gems_Before
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Gombos N.,38.0,104.0,1225.0,550.0,6.0,3.0,1.0,6.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.3,3.5,1.36,3.44,1.37,3.54,1.34,3.29,105613,105227,New York_2020_105227_105613,1.0,3.0,3.0,9.0
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Barrere G.,14.0,93.0,2234.0,647.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.1,7.0,1.1,8.99,1.11,9.3,1.08,7.77,106296,126094,New York_2020_126094_106296,3.0,7.0,2.0,7.0
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Caruso S.,Escobedo E.,100.0,185.0,623.0,284.0,3.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.9,1.9,1.93,1.97,2.0,1.97,1.9,1.9,124014,106099,New York_2020_106099_124014,2.0,6.0,3.0,8.0
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Ruud C.,Ruusuvuori E.,37.0,92.0,1279.0,648.0,6.0,4.0,6.0,3.0,3.0,2.0,,,,,2.0,0.0,Retired,2.5,1.53,2.52,1.6,2.6,1.6,2.48,1.54,200325,134770,New York_2020_134770_200325,1.0,5.0,1.0,8.0
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Pospisil V.,Raonic M.,94.0,18.0,642.0,1950.0,6.0,7.0,6.0,3.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,5.5,1.14,5.83,1.17,5.83,1.19,5.15,1.16,105683,105577,New York_2020_105577_105683,3.0,4.0,2.0,8.0
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Nagal S.,3.0,124.0,7135.0,448.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,13.8,1.05,17.0,1.04,12.42,111576,106233,New York_2020_106233_111576,2.0,4.0,2.0,10.0
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Wolf J.J.,Carballes Baena R.,138.0,101.0,402.0,614.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.75,1.35,3.52,1.36,3.84,1.32,3.41,106148,200670,New York_2020_200670_106148,2.0,4.0,2.0,3.0
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Fucsovics M.,Dimitrov G.,66.0,20.0,787.0,1885.0,6.0,7.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,2.37,1.57,2.42,1.64,2.45,1.68,2.33,1.61,105777,105916,New York_2020_105916_105777,3.0,11.0,3.0,10.0
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Tiafoe F.,Millman J.,82.0,43.0,700.0,1096.0,7.0,6.0,3.0,6.0,1.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,2.5,1.53,2.44,1.63,2.61,1.63,2.44,1.56,105357,126207,New York_2020_126207_105357,2.0,5.0,3.0,9.0
19,New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Berrettini M.,Humbert U.,8.0,42.0,2940.0,1111.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,3.0,1.34,3.56,1.4,3.64,1.34,3.27,200005,126610,New York_2020_126610_200005,3.0,8.0,4.0,16.0
19,New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,O Connell C.,5.0,116.0,5890.0,498.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,23.0,1.02,20.98,1.02,35.0,1.01,17.92,106331,106421,New York_2020_106421_106331,3.0,11.0,2.0,3.0
19,New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Auger-Aliassime F.,Murray A.,21.0,115.0,1806.0,502.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,1.58,2.56,1.61,2.7,1.53,2.52,104918,200000,New York_2020_200000_104918,2.0,4.0,1.0,0.0
19,New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Moutet C.,Evans D.,77.0,31.0,722.0,1384.0,4.0,6.0,6.0,3.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.62,1.5,3.93,1.3,4.2,1.33,3.67,1.28,105554,144895,New York_2020_144895_105554,3.0,6.0,3.0,10.0
19,New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Davidovich Fokina A.,Norrie C.,99.0,76.0,627.0,727.0,7.0,6.0,4.0,6.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,2.75,1.44,2.84,1.49,2.9,1.53,2.71,1.47,111815,200221,New York_2020_200221_111815,3.0,8.0,4.0,14.0
19,New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Goffin D.,Krajinovic F.,10.0,26.0,2555.0,1503.0,6.0,1.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,2.5,1.53,2.44,1.63,2.6,1.63,2.47,1.55,105936,105676,New York_2020_105676_105936,4.0,11.0,6.0,18.0
19,New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Thompson J.,Kukushkin M.,63.0,90.0,829.0,661.0,7.0,5.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.36,3.2,1.36,3.46,1.42,3.46,1.36,3.17,105062,111442,New York_2020_111442_105062,6.0,15.0,4.0,12.0
19,New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Carreno Busta P.,Berankis R.,27.0,65.0,1500.0,809.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.33,3.4,1.29,4.05,1.34,4.05,1.3,3.52,105575,105807,New York_2020_105807_105575,4.0,15.0,4.0,5.0
19,New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Shapovalov D.,Fritz T.,17.0,25.0,2075.0,1545.0,3.0,6.0,6.0,3.0,4.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.53,2.5,1.67,2.35,1.67,2.53,1.58,2.39,126203,133430,New York_2020_133430_126203,4.0,14.0,5.0,17.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Mannarino A.,7.0,39.0,3630.0,1191.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.14,5.5,1.17,5.81,1.19,5.81,1.16,5.19,105173,100644,New York_2020_100644_105173,4.0,13.0,5.0,13.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Struff J.L.,1.0,29.0,10860.0,1405.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,14.91,1.05,17.0,1.03,13.0,105526,104925,New York_2020_104925_105526,5.0,20.0,6.0,20.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Coric B.,Tsitsipas S.,32.0,6.0,1355.0,5095.0,6.0,7.0,6.0,4.0,4.0,6.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,6.5,1.11,8.12,1.11,8.12,1.13,7.07,1.1,126774,106432,New York_2020_106432_126774,4.0,16.0,6.0,20.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Caruso S.,14.0,100.0,2234.0,623.0,6.0,0.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,11.02,1.1,13.0,1.06,9.34,106099,126094,New York_2020_126094_106099,6.0,14.0,4.0,10.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Wolf J.J.,5.0,138.0,5890.0,402.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,10.0,1.05,13.68,1.07,17.0,1.04,10.9,200670,106421,New York_2020_106421_200670,6.0,20.0,5.0,13.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Pospisil V.,Bautista Agut R.,94.0,11.0,642.0,2540.0,7.0,5.0,2.0,6.0,4.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,3.2,1.36,3.92,1.3,3.92,1.36,3.46,1.31,105138,105577,New York_2020_105577_105138,5.0,10.0,5.0,10.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,De Minaur A.,Khachanov K.,28.0,16.0,1485.0,2120.0,6.0,4.0,0.0,6.0,4.0,6.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.57,2.37,1.69,2.3,1.7,2.38,1.63,2.27,111575,200282,New York_2020_200282_111575,5.0,13.0,4.0,17.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Berrettini M.,Ruud C.,8.0,37.0,2940.0,1279.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.16,6.28,1.18,6.28,1.15,5.62,134770,126610,New York_2020_126610_134770,6.0,13.0,3.0,10.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Auger-Aliassime F.,Moutet C.,21.0,77.0,1806.0,722.0,6.0,1.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.2,5.25,1.25,5.25,1.21,4.45,144895,200000,New York_2020_200000_144895,5.0,13.0,5.0,9.0
19,New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Tiafoe F.,Fucsovics M.,82.0,66.0,700.0,787.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,2.37,1.57,2.65,1.55,2.65,1.67,2.47,1.55,105916,126207,New York_2020_126207_105916,3.0,4.0,4.0,15.0
19,New York,US Open,2020-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Cilic M.,3.0,38.0,7135.0,1225.0,6.0,2.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.25,4.0,1.2,5.19,1.26,5.19,1.21,4.41,105227,106233,New York_2020_106233_105227,5.0,14.0,3.0,4.0
19,New York,US Open,2020-09-06,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Davidovich Fokina A.,7.0,99.0,3630.0,627.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.11,6.5,1.13,7.29,1.15,7.95,1.12,6.52,200221,100644,New York_2020_100644_200221,6.0,22.0,5.0,16.0
19,New York,US Open,2020-09-06,Grand Slam,Outdoor,Hard,4th Round,5,Carreno Busta P.,Djokovic N.,27.0,1.0,1500.0,10860.0,6.0,5.0,,,,,,,,,0.0,0.0,Disqualified,11.0,1.05,19.18,1.03,19.18,1.05,13.87,1.03,104925,105807,New York_2020_105807_104925,7.0,24.0,8.0,31.0
19,New York,US Open,2020-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Coric B.,Thompson J.,32.0,63.0,1355.0,829.0,7.0,5.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.5,2.62,1.53,2.73,1.62,2.73,1.53,2.52,111442,106432,New York_2020_106432_111442,5.0,18.0,9.0,24.0
19,New York,US Open,2020-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Shapovalov D.,Goffin D.,17.0,10.0,2075.0,2555.0,6.0,7.0,6.0,3.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,2.1,1.72,2.17,1.79,2.3,1.79,2.14,1.72,105676,133430,New York_2020_133430_105676,5.0,17.0,7.0,19.0
19,New York,US Open,2020-09-07,Grand Slam,Outdoor,Hard,4th Round,5,De Minaur A.,Pospisil V.,28.0,94.0,1485.0,642.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.44,2.75,1.46,3.0,1.55,3.0,1.46,2.73,105577,200282,New York_2020_200282_105577,6.0,15.0,6.0,13.0
19,New York,US Open,2020-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Thiem D.,Auger-Aliassime F.,3.0,21.0,7135.0,1806.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.4,3.0,1.41,3.24,1.43,3.32,1.39,3.05,200000,106233,New York_2020_106233_200000,7.0,22.0,8.0,26.0
18,Kitzbuhel,Generali Open,2020-09-08,ATP250,Outdoor,Clay,1st Round,3,Hurkacz H.,Sousa J.,33.0,68.0,1353.0,776.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.54,2.62,1.58,2.7,1.52,2.49,105311,128034,Kitzbuhel_2020_128034_105311,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-08,ATP250,Outdoor,Clay,1st Round,3,Ofner S.,Albot R.,159.0,70.0,341.0,772.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.5,2.5,1.49,2.81,1.54,2.85,1.46,2.69,105430,124116,Kitzbuhel_2020_124116_105430,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-08,ATP250,Outdoor,Clay,1st Round,3,Kecmanovic M.,Nishikori K.,47.0,34.0,1028.0,1345.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.75,2.35,1.66,2.4,1.8,2.17,1.68,105453,200175,Kitzbuhel_2020_200175_105453,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-08,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Nishioka Y.,36.0,49.0,1310.0,1007.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.59,2.5,1.62,2.55,1.53,2.46,106415,105550,Kitzbuhel_2020_105550_106415,0.0,0.0,0.0,0.0
19,New York,US Open,2020-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,Berrettini M.,14.0,8.0,2234.0,2940.0,4.0,6.0,6.0,3.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,2.0,1.8,2.0,1.93,2.1,1.93,1.99,1.83,126610,126094,New York_2020_126094_126610,9.0,28.0,9.0,21.0
19,New York,US Open,2020-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,Tiafoe F.,5.0,82.0,5890.0,700.0,6.0,4.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,1.12,6.0,1.11,8.64,1.14,8.64,1.1,7.11,126207,106421,New York_2020_106421_126207,9.0,30.0,6.0,15.0
19,New York,US Open,2020-09-08,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,Coric B.,7.0,32.0,3630.0,1355.0,1.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.2,1.37,3.45,1.44,3.58,1.35,3.22,106432,100644,New York_2020_100644_106432,9.0,35.0,8.0,28.0
18,Kitzbuhel,Generali Open,2020-09-09,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Bublik A.,118.0,54.0,486.0,965.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.29,3.92,1.35,4.25,1.28,3.62,122330,105870,Kitzbuhel_2020_105870_122330,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-09,ATP250,Outdoor,Clay,1st Round,3,Huesler M.A.,Ruusuvuori E.,303.0,92.0,139.0,648.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.53,2.52,1.58,2.52,1.67,2.39,1.56,200325,144817,Kitzbuhel_2020_144817_200325,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-09,ATP250,Outdoor,Clay,1st Round,3,Sinner J.,Kohlschreiber P.,74.0,75.0,733.0,729.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.85,2.05,1.92,2.05,1.84,1.94,104259,206173,Kitzbuhel_2020_206173_104259,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-09,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Londero J.I.,79.0,62.0,711.0,832.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.17,1.76,2.28,1.76,2.15,1.68,106228,105643,Kitzbuhel_2020_105643_106228,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-09,ATP250,Outdoor,Clay,1st Round,3,Thompson J.,Millman J.,63.0,43.0,829.0,1096.0,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.36,3.19,1.4,3.2,1.44,2.99,1.38,105357,111442,Kitzbuhel_2020_111442_105357,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-09,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Novak D.,337.0,85.0,118.0,695.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.83,2.07,1.91,2.17,1.79,2.01,110602,109739,Kitzbuhel_2020_109739_110602,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-09,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Ramos-Vinolas A.,81.0,41.0,705.0,1130.0,6.0,1.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.2,1.66,2.34,1.69,2.45,1.64,2.23,105077,111513,Kitzbuhel_2020_111513_105077,0.0,0.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-09,ATP250,Outdoor,Clay,1st Round,3,Lopez F.,Herbert P.H.,57.0,69.0,908.0,775.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.19,1.4,3.45,1.41,3.14,1.35,105732,103852,Kitzbuhel_2020_103852_105732,0.0,0.0,0.0,0.0
19,New York,US Open,2020-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,5,Carreno Busta P.,Shapovalov D.,27.0,17.0,1500.0,2075.0,3.0,6.0,7.0,6.0,7.0,6.0,0.0,6.0,6.0,3.0,3.0,2.0,Completed,2.2,1.66,2.31,1.7,2.31,1.73,2.23,1.67,133430,105807,New York_2020_105807_133430,7.0,24.0,7.0,24.0
19,New York,US Open,2020-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Rublev A.,5.0,14.0,5890.0,2234.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.25,4.0,1.28,4.14,1.33,4.44,1.25,3.98,126094,106421,New York_2020_106421_126094,12.0,43.0,11.0,35.0
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Lajovic D.,118.0,24.0,486.0,1695.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.2,1.76,2.19,1.76,2.3,1.69,2.15,105583,105870,Kitzbuhel_2020_105870_105583,2.0,6.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Marterer M.,Hurkacz H.,337.0,33.0,118.0,1353.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.48,1.61,2.55,1.68,2.31,1.6,128034,109739,Kitzbuhel_2020_109739_128034,2.0,3.0,2.0,5.0
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,Basilashvili N.,79.0,30.0,711.0,1395.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.42,3.13,1.45,3.25,1.41,2.88,105932,105643,Kitzbuhel_2020_105643_105932,2.0,8.0,0.0,0.0
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Sinner J.,81.0,74.0,705.0,733.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.36,2.73,1.52,3.12,1.52,2.86,1.41,206173,111513,Kitzbuhel_2020_111513_206173,1.0,3.0,2.0,7.0
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Kecmanovic M.,Thompson J.,47.0,63.0,1028.0,829.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.44,3.03,1.44,3.46,1.35,3.15,111442,200175,Kitzbuhel_2020_200175_111442,1.0,4.0,1.0,2.0
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Ofner S.,13.0,159.0,2265.0,341.0,6.0,2.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.14,5.5,1.15,6.31,1.17,6.35,1.14,5.59,124116,106043,Kitzbuhel_2020_106043_124116,0.0,0.0,1.0,2.0
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Lopez F.,Pella G.,57.0,36.0,908.0,1310.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,3.5,1.28,3.53,1.35,3.81,1.36,3.38,1.31,105550,103852,Kitzbuhel_2020_103852_105550,2.0,5.0,2.0,9.0
18,Kitzbuhel,Generali Open,2020-09-10,ATP250,Outdoor,Clay,2nd Round,3,Huesler M.A.,Fognini F.,303.0,12.0,139.0,2400.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.26,1.39,3.26,1.4,3.03,1.37,104926,144817,Kitzbuhel_2020_144817_104926,1.0,0.0,0.0,0.0
19,New York,US Open,2020-09-10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Thiem D.,De Minaur A.,3.0,28.0,7135.0,1485.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.16,5.0,1.22,5.0,1.22,5.54,1.18,5.04,200282,106233,New York_2020_106233_200282,10.0,33.0,9.0,23.0
18,Kitzbuhel,Generali Open,2020-09-11,ATP250,Outdoor,Clay,Quarterfinals,3,Hanfmann Y.,Marterer M.,118.0,337.0,486.0,118.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.75,2.0,1.82,2.1,1.84,2.15,1.78,2.02,109739,105870,Kitzbuhel_2020_105870_109739,3.0,9.0,4.0,10.0
18,Kitzbuhel,Generali Open,2020-09-11,ATP250,Outdoor,Clay,Quarterfinals,3,Djere L.,Schwartzman D.,81.0,13.0,705.0,2265.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.62,1.56,2.62,1.6,2.46,1.54,106043,111513,Kitzbuhel_2020_111513_106043,3.0,7.0,1.0,2.0
18,Kitzbuhel,Generali Open,2020-09-11,ATP250,Outdoor,Clay,Quarterfinals,3,Kecmanovic M.,Delbonis F.,47.0,79.0,1028.0,711.0,6.0,4.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.66,2.1,1.88,2.02,1.88,2.13,1.78,2.02,105643,200175,Kitzbuhel_2020_200175_105643,3.0,12.0,4.0,13.0
18,Kitzbuhel,Generali Open,2020-09-11,ATP250,Outdoor,Clay,Quarterfinals,3,Huesler M.A.,Lopez F.,303.0,57.0,139.0,908.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.36,1.67,2.37,1.8,2.25,1.64,103852,144817,Kitzbuhel_2020_144817_103852,3.0,9.0,3.0,7.0
19,New York,US Open,2020-09-11,Grand Slam,Outdoor,Hard,Semifinals,5,Zverev A.,Carreno Busta P.,7.0,27.0,3630.0,1500.0,3.0,6.0,2.0,6.0,6.0,3.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.36,3.2,1.37,3.43,1.39,3.5,1.35,3.28,105807,100644,New York_2020_100644_105807,11.0,35.0,8.0,20.0
18,Kitzbuhel,Generali Open,2020-09-12,ATP250,Outdoor,Clay,Semifinals,3,Hanfmann Y.,Djere L.,118.0,81.0,486.0,705.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.75,1.98,1.93,2.23,1.93,2.01,1.79,111513,105870,Kitzbuhel_2020_105870_111513,5.0,15.0,5.0,11.0
18,Kitzbuhel,Generali Open,2020-09-12,ATP250,Outdoor,Clay,Semifinals,3,Kecmanovic M.,Huesler M.A.,47.0,303.0,1028.0,139.0,6.0,2.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.5,1.32,3.74,1.34,3.74,1.31,3.36,144817,200175,Kitzbuhel_2020_200175_144817,4.0,15.0,5.0,14.0
19,New York,US Open,2020-09-12,Grand Slam,Outdoor,Hard,Semifinals,5,Thiem D.,Medvedev D.,3.0,5.0,7135.0,5890.0,6.0,2.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,2.0,1.8,2.04,1.88,2.04,1.95,1.98,1.86,106421,106233,New York_2020_106233_106421,13.0,44.0,15.0,48.0
18,Kitzbuhel,Generali Open,2020-09-13,ATP250,Outdoor,Clay,The Final,3,Kecmanovic M.,Hanfmann Y.,47.0,118.0,1028.0,486.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.75,2.0,1.87,2.04,1.91,2.06,1.83,1.96,105870,200175,Kitzbuhel_2020_200175_105870,5.0,20.0,6.0,17.0
19,New York,US Open,2020-09-13,Grand Slam,Outdoor,Hard,The Final,5,Thiem D.,Zverev A.,3.0,7.0,7135.0,3630.0,2.0,6.0,4.0,6.0,6.0,4.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.25,4.0,1.3,4.0,1.31,4.33,1.27,3.84,100644,106233,New York_2020_106233_100644,16.0,50.0,12.0,36.0
20,Rome,Internazionali BNL d'Italia,2020-09-14,Masters 1000,Outdoor,Clay,1st Round,3,Krajinovic F.,Auger-Aliassime F.,29.0,20.0,1583.0,1976.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.69,2.3,1.69,2.5,1.62,2.31,200000,105936,Rome_2020_105936_200000,0.0,0.0,0.0,0.0
20,Rome,Internazionali BNL d'Italia,2020-09-14,Masters 1000,Outdoor,Clay,1st Round,3,Ruud C.,Khachanov K.,34.0,16.0,1359.0,2200.0,6.0,3.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.9,1.9,2.06,1.85,2.1,1.91,1.99,1.81,111575,134770,Rome_2020_134770_111575,0.0,0.0,0.0,0.0
20,Rome,Internazionali BNL d'Italia,2020-09-14,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Mager G.,22.0,85.0,1885.0,713.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.47,2.93,1.58,2.93,1.52,2.53,126149,105777,Rome_2020_105777_126149,0.0,0.0,0.0,0.0
