,0
14034,"{'temperature_2m': 11.9, 'relative_humidity_2m': 78, 'windspeed_10m': 16.8, 'apparent_temperature': 9.0}"
14035,"{'temperature_2m': 13.9, 'relative_humidity_2m': 71, 'windspeed_10m': 23.0, 'apparent_temperature': 10.2}"
14036,"{'temperature_2m': 11.5, 'relative_humidity_2m': 82, 'windspeed_10m': 19.4, 'apparent_temperature': 8.4}"
14037,"{'temperature_2m': 13.1, 'relative_humidity_2m': 80, 'windspeed_10m': 26.4, 'apparent_temperature': 9.2}"
14038,"{'temperature_2m': 13.9, 'relative_humidity_2m': 71, 'windspeed_10m': 23.0, 'apparent_temperature': 10.2}"
14039,"{'temperature_2m': 13.5, 'relative_humidity_2m': 74, 'windspeed_10m': 22.8, 'apparent_temperature': 10.0}"
14040,"{'temperature_2m': 13.1, 'relative_humidity_2m': 80, 'windspeed_10m': 26.4, 'apparent_temperature': 9.2}"
14041,"{'temperature_2m': 13.6, 'relative_humidity_2m': 78, 'windspeed_10m': 25.8, 'apparent_temperature': 9.8}"
14042,"{'temperature_2m': 13.4, 'relative_humidity_2m': 56, 'windspeed_10m': 39.8, 'apparent_temperature': 6.3}"
14043,"{'temperature_2m': 9.1, 'relative_humidity_2m': 73, 'windspeed_10m': 22.7, 'apparent_temperature': 4.4}"
14044,"{'temperature_2m': 11.7, 'relative_humidity_2m': 62, 'windspeed_10m': 30.2, 'apparent_temperature': 6.0}"
14045,"{'temperature_2m': 13.4, 'relative_humidity_2m': 56, 'windspeed_10m': 39.8, 'apparent_temperature': 6.3}"
14046,"{'temperature_2m': 10.2, 'relative_humidity_2m': 64, 'windspeed_10m': 25.2, 'apparent_temperature': 5.0}"
14047,"{'temperature_2m': 14.0, 'relative_humidity_2m': 51, 'windspeed_10m': 44.1, 'apparent_temperature': 6.2}"
14048,"{'temperature_2m': 13.4, 'relative_humidity_2m': 57, 'windspeed_10m': 46.7, 'apparent_temperature': 5.4}"
14049,"{'temperature_2m': 14.0, 'relative_humidity_2m': 51, 'windspeed_10m': 44.1, 'apparent_temperature': 6.2}"
14050,"{'temperature_2m': 10.2, 'relative_humidity_2m': 74, 'windspeed_10m': 18.5, 'apparent_temperature': 6.4}"
14051,"{'temperature_2m': 10.3, 'relative_humidity_2m': 73, 'windspeed_10m': 18.4, 'apparent_temperature': 6.6}"
14052,"{'temperature_2m': 8.2, 'relative_humidity_2m': 85, 'windspeed_10m': 17.8, 'apparent_temperature': 4.6}"
14053,"{'temperature_2m': 7.5, 'relative_humidity_2m': 90, 'windspeed_10m': 15.0, 'apparent_temperature': 4.3}"
14054,"{'temperature_2m': 14.3, 'relative_humidity_2m': 71, 'windspeed_10m': 31.1, 'apparent_temperature': 9.6}"
14055,"{'temperature_2m': 12.4, 'relative_humidity_2m': 72, 'windspeed_10m': 27.5, 'apparent_temperature': 7.8}"
14056,"{'temperature_2m': 11.0, 'relative_humidity_2m': 80, 'windspeed_10m': 34.3, 'apparent_temperature': 5.3}"
14057,"{'temperature_2m': 10.1, 'relative_humidity_2m': 80, 'windspeed_10m': 26.9, 'apparent_temperature': 5.3}"
14058,"{'temperature_2m': 13.7, 'relative_humidity_2m': 59, 'windspeed_10m': 26.6, 'apparent_temperature': 8.8}"
14059,"{'temperature_2m': 9.6, 'relative_humidity_2m': 82, 'windspeed_10m': 20.9, 'apparent_temperature': 5.7}"
14060,"{'temperature_2m': 10.6, 'relative_humidity_2m': 83, 'windspeed_10m': 21.9, 'apparent_temperature': 6.9}"
14061,"{'temperature_2m': 8.2, 'relative_humidity_2m': 86, 'windspeed_10m': 18.2, 'apparent_temperature': 4.6}"
14062,"{'temperature_2m': 9.1, 'relative_humidity_2m': 83, 'windspeed_10m': 19.1, 'apparent_temperature': 5.4}"
14063,"{'temperature_2m': 9.6, 'relative_humidity_2m': 82, 'windspeed_10m': 20.9, 'apparent_temperature': 5.7}"
14064,"{'temperature_2m': 10.6, 'relative_humidity_2m': 83, 'windspeed_10m': 21.9, 'apparent_temperature': 6.9}"
14065,"{'temperature_2m': 10.5, 'relative_humidity_2m': 79, 'windspeed_10m': 23.8, 'apparent_temperature': 6.3}"
14066,"{'temperature_2m': 7.8, 'relative_humidity_2m': 88, 'windspeed_10m': 9.7, 'apparent_temperature': 5.4}"
14067,"{'temperature_2m': 8.5, 'relative_humidity_2m': 83, 'windspeed_10m': 9.6, 'apparent_temperature': 6.1}"
14068,"{'temperature_2m': 8.6, 'relative_humidity_2m': 78, 'windspeed_10m': 18.0, 'apparent_temperature': 4.7}"
14069,"{'temperature_2m': 11.5, 'relative_humidity_2m': 73, 'windspeed_10m': 7.7, 'apparent_temperature': 9.5}"
14070,"{'temperature_2m': 12.3, 'relative_humidity_2m': 72, 'windspeed_10m': 8.4, 'apparent_temperature': 10.5}"
14071,"{'temperature_2m': 12.1, 'relative_humidity_2m': 67, 'windspeed_10m': 6.7, 'apparent_temperature': 10.2}"
14072,"{'temperature_2m': 7.6, 'relative_humidity_2m': 81, 'windspeed_10m': 17.4, 'apparent_temperature': 3.8}"
14073,"{'temperature_2m': 11.8, 'relative_humidity_2m': 69, 'windspeed_10m': 6.4, 'apparent_temperature': 10.0}"
14074,"{'temperature_2m': 7.0, 'relative_humidity_2m': 84, 'windspeed_10m': 17.9, 'apparent_temperature': 3.0}"
14075,"{'temperature_2m': 10.0, 'relative_humidity_2m': 72, 'windspeed_10m': 24.1, 'apparent_temperature': 5.3}"
14076,"{'temperature_2m': 10.0, 'relative_humidity_2m': 72, 'windspeed_10m': 24.1, 'apparent_temperature': 5.3}"
14077,"{'temperature_2m': 17.4, 'relative_humidity_2m': 46, 'windspeed_10m': 8.6, 'apparent_temperature': 15.1}"
14078,"{'temperature_2m': 17.4, 'relative_humidity_2m': 46, 'windspeed_10m': 8.6, 'apparent_temperature': 15.1}"
14079,"{'temperature_2m': 9.4, 'relative_humidity_2m': 77, 'windspeed_10m': 19.7, 'apparent_temperature': 5.4}"
14080,"{'temperature_2m': 13.0, 'relative_humidity_2m': 57, 'windspeed_10m': 4.5, 'apparent_temperature': 11.0}"
14081,"{'temperature_2m': 16.1, 'relative_humidity_2m': 49, 'windspeed_10m': 4.6, 'apparent_temperature': 14.3}"
14082,"{'temperature_2m': 16.1, 'relative_humidity_2m': 49, 'windspeed_10m': 4.6, 'apparent_temperature': 14.3}"
14083,"{'temperature_2m': 13.0, 'relative_humidity_2m': 57, 'windspeed_10m': 4.5, 'apparent_temperature': 11.0}"
14084,"{'temperature_2m': 14.1, 'relative_humidity_2m': 73, 'windspeed_10m': 10.5, 'apparent_temperature': 12.4}"
14085,"{'temperature_2m': 9.7, 'relative_humidity_2m': 83, 'windspeed_10m': 13.4, 'apparent_temperature': 7.0}"
14086,"{'temperature_2m': 9.9, 'relative_humidity_2m': 86, 'windspeed_10m': 7.6, 'apparent_temperature': 8.2}"
14087,"{'temperature_2m': 10.2, 'relative_humidity_2m': 86, 'windspeed_10m': 10.6, 'apparent_temperature': 8.1}"
14088,"{'temperature_2m': 10.5, 'relative_humidity_2m': 88, 'windspeed_10m': 13.7, 'apparent_temperature': 8.2}"
14089,"{'temperature_2m': 9.4, 'relative_humidity_2m': 73, 'windspeed_10m': 18.5, 'apparent_temperature': 5.4}"
14090,"{'temperature_2m': 12.3, 'relative_humidity_2m': 88, 'windspeed_10m': 12.6, 'apparent_temperature': 10.6}"
14091,"{'temperature_2m': 9.7, 'relative_humidity_2m': 72, 'windspeed_10m': 22.5, 'apparent_temperature': 5.2}"
14092,"{'temperature_2m': 11.2, 'relative_humidity_2m': 67, 'windspeed_10m': 18.7, 'apparent_temperature': 7.3}"
14093,"{'temperature_2m': 11.9, 'relative_humidity_2m': 59, 'windspeed_10m': 25.8, 'apparent_temperature': 6.7}"
14094,"{'temperature_2m': 11.7, 'relative_humidity_2m': 62, 'windspeed_10m': 21.2, 'apparent_temperature': 7.3}"
14095,"{'temperature_2m': 14.1, 'relative_humidity_2m': 73, 'windspeed_10m': 10.5, 'apparent_temperature': 12.4}"
14096,"{'temperature_2m': 11.4, 'relative_humidity_2m': 87, 'windspeed_10m': 12.3, 'apparent_temperature': 9.5}"
14097,"{'temperature_2m': 11.0, 'relative_humidity_2m': 56, 'windspeed_10m': 1.8, 'apparent_temperature': 9.0}"
14098,"{'temperature_2m': 3.0, 'relative_humidity_2m': 81, 'windspeed_10m': 10.9, 'apparent_temperature': -0.6}"
14099,"{'temperature_2m': 9.4, 'relative_humidity_2m': 50, 'windspeed_10m': 3.3, 'apparent_temperature': 6.7}"
14100,"{'temperature_2m': 11.6, 'relative_humidity_2m': 42, 'windspeed_10m': 1.8, 'apparent_temperature': 9.1}"
14101,"{'temperature_2m': 9.9, 'relative_humidity_2m': 81, 'windspeed_10m': 19.3, 'apparent_temperature': 6.2}"
14102,"{'temperature_2m': 9.8, 'relative_humidity_2m': 84, 'windspeed_10m': 20.4, 'apparent_temperature': 6.1}"
14103,"{'temperature_2m': 8.7, 'relative_humidity_2m': 88, 'windspeed_10m': 25.4, 'apparent_temperature': 4.2}"
14104,"{'temperature_2m': 8.5, 'relative_humidity_2m': 85, 'windspeed_10m': 25.3, 'apparent_temperature': 3.9}"
14105,"{'temperature_2m': 8.4, 'relative_humidity_2m': 83, 'windspeed_10m': 24.3, 'apparent_temperature': 3.7}"
14106,"{'temperature_2m': 7.8, 'relative_humidity_2m': 82, 'windspeed_10m': 22.2, 'apparent_temperature': 3.3}"
14107,"{'temperature_2m': 8.2, 'relative_humidity_2m': 79, 'windspeed_10m': 12.7, 'apparent_temperature': 5.1}"
14108,"{'temperature_2m': 10.1, 'relative_humidity_2m': 67, 'windspeed_10m': 14.8, 'apparent_temperature': 6.6}"
14109,"{'temperature_2m': 6.6, 'relative_humidity_2m': 88, 'windspeed_10m': 13.7, 'apparent_temperature': 3.3}"
14110,"{'temperature_2m': 12.8, 'relative_humidity_2m': 69, 'windspeed_10m': 4.7, 'apparent_temperature': 11.4}"
