,0
1500,"{'temperature_2m': 21.7, 'relative_humidity_2m': 48, 'windspeed_10m': 15.1, 'apparent_temperature': 21.1}"
1501,"{'temperature_2m': 21.8, 'relative_humidity_2m': 56, 'windspeed_10m': 22.2, 'apparent_temperature': 20.7}"
1502,"{'temperature_2m': 21.5, 'relative_humidity_2m': 38, 'windspeed_10m': 21.4, 'apparent_temperature': 17.5}"
1503,"{'temperature_2m': 22.1, 'relative_humidity_2m': 52, 'windspeed_10m': 21.9, 'apparent_temperature': 21.0}"
1504,"{'temperature_2m': 22.1, 'relative_humidity_2m': 52, 'windspeed_10m': 21.9, 'apparent_temperature': 21.0}"
1505,"{'temperature_2m': 22.4, 'relative_humidity_2m': 38, 'windspeed_10m': 21.3, 'apparent_temperature': 19.0}"
1506,"{'temperature_2m': 22.9, 'relative_humidity_2m': 41, 'windspeed_10m': 21.3, 'apparent_temperature': 20.5}"
1507,"{'temperature_2m': 21.5, 'relative_humidity_2m': 38, 'windspeed_10m': 21.4, 'apparent_temperature': 17.5}"
1508,"{'temperature_2m': 26.5, 'relative_humidity_2m': 74, 'windspeed_10m': 11.7, 'apparent_temperature': 29.8}"
1509,"{'temperature_2m': 26.5, 'relative_humidity_2m': 74, 'windspeed_10m': 11.7, 'apparent_temperature': 29.8}"
1510,"{'temperature_2m': 27.3, 'relative_humidity_2m': 73, 'windspeed_10m': 14.1, 'apparent_temperature': 31.9}"
1511,"{'temperature_2m': 27.3, 'relative_humidity_2m': 73, 'windspeed_10m': 14.1, 'apparent_temperature': 31.9}"
1512,"{'temperature_2m': 27.3, 'relative_humidity_2m': 73, 'windspeed_10m': 14.1, 'apparent_temperature': 31.9}"
1513,"{'temperature_2m': 21.8, 'relative_humidity_2m': 56, 'windspeed_10m': 22.2, 'apparent_temperature': 20.7}"
1514,"{'temperature_2m': 25.2, 'relative_humidity_2m': 74, 'windspeed_10m': 9.2, 'apparent_temperature': 27.7}"
1515,"{'temperature_2m': 25.8, 'relative_humidity_2m': 70, 'windspeed_10m': 15.3, 'apparent_temperature': 27.4}"
1516,"{'temperature_2m': 26.9, 'relative_humidity_2m': 65, 'windspeed_10m': 15.0, 'apparent_temperature': 29.8}"
1517,"{'temperature_2m': 26.5, 'relative_humidity_2m': 66, 'windspeed_10m': 14.0, 'apparent_temperature': 28.0}"
1518,"{'temperature_2m': 26.9, 'relative_humidity_2m': 65, 'windspeed_10m': 15.0, 'apparent_temperature': 29.8}"
1519,"{'temperature_2m': 25.0, 'relative_humidity_2m': 44, 'windspeed_10m': 23.7, 'apparent_temperature': 23.4}"
1520,"{'temperature_2m': 25.8, 'relative_humidity_2m': 38, 'windspeed_10m': 24.4, 'apparent_temperature': 24.0}"
1521,"{'temperature_2m': 24.1, 'relative_humidity_2m': 45, 'windspeed_10m': 26.7, 'apparent_temperature': 20.6}"
1522,"{'temperature_2m': 25.5, 'relative_humidity_2m': 37, 'windspeed_10m': 26.9, 'apparent_temperature': 22.3}"
1523,"{'temperature_2m': 23.9, 'relative_humidity_2m': 39, 'windspeed_10m': 23.4, 'apparent_temperature': 20.6}"
1524,"{'temperature_2m': 23.0, 'relative_humidity_2m': 40, 'windspeed_10m': 22.4, 'apparent_temperature': 19.4}"
1525,"{'temperature_2m': 27.0, 'relative_humidity_2m': 56, 'windspeed_10m': 20.3, 'apparent_temperature': 28.3}"
1526,"{'temperature_2m': 26.4, 'relative_humidity_2m': 58, 'windspeed_10m': 17.1, 'apparent_temperature': 27.0}"
1527,"{'temperature_2m': 27.2, 'relative_humidity_2m': 63, 'windspeed_10m': 11.6, 'apparent_temperature': 29.7}"
1528,"{'temperature_2m': 24.1, 'relative_humidity_2m': 51, 'windspeed_10m': 22.9, 'apparent_temperature': 22.8}"
1529,"{'temperature_2m': 25.4, 'relative_humidity_2m': 30, 'windspeed_10m': 24.6, 'apparent_temperature': 21.3}"
1530,"{'temperature_2m': 25.4, 'relative_humidity_2m': 30, 'windspeed_10m': 24.6, 'apparent_temperature': 21.3}"
1531,"{'temperature_2m': 25.4, 'relative_humidity_2m': 30, 'windspeed_10m': 24.6, 'apparent_temperature': 21.3}"
1532,"{'temperature_2m': 25.4, 'relative_humidity_2m': 30, 'windspeed_10m': 24.6, 'apparent_temperature': 21.3}"
1533,"{'temperature_2m': 25.4, 'relative_humidity_2m': 30, 'windspeed_10m': 24.6, 'apparent_temperature': 21.3}"
1534,"{'temperature_2m': 26.8, 'relative_humidity_2m': 30, 'windspeed_10m': 23.1, 'apparent_temperature': 24.2}"
1535,"{'temperature_2m': 27.0, 'relative_humidity_2m': 30, 'windspeed_10m': 21.9, 'apparent_temperature': 24.9}"
1536,"{'temperature_2m': 23.8, 'relative_humidity_2m': 33, 'windspeed_10m': 25.7, 'apparent_temperature': 19.2}"
1537,"{'temperature_2m': 23.8, 'relative_humidity_2m': 33, 'windspeed_10m': 25.7, 'apparent_temperature': 19.2}"
1538,"{'temperature_2m': 22.6, 'relative_humidity_2m': 36, 'windspeed_10m': 24.7, 'apparent_temperature': 18.1}"
1539,"{'temperature_2m': 22.6, 'relative_humidity_2m': 36, 'windspeed_10m': 24.7, 'apparent_temperature': 18.1}"
1540,"{'temperature_2m': 25.4, 'relative_humidity_2m': 30, 'windspeed_10m': 24.6, 'apparent_temperature': 21.3}"
1541,"{'temperature_2m': 23.8, 'relative_humidity_2m': 33, 'windspeed_10m': 25.7, 'apparent_temperature': 19.2}"
1542,"{'temperature_2m': 26.1, 'relative_humidity_2m': 29, 'windspeed_10m': 24.1, 'apparent_temperature': 22.8}"
1543,"{'temperature_2m': 25.4, 'relative_humidity_2m': 30, 'windspeed_10m': 24.6, 'apparent_temperature': 21.3}"
1544,"{'temperature_2m': 25.4, 'relative_humidity_2m': 30, 'windspeed_10m': 24.6, 'apparent_temperature': 21.3}"
1545,"{'temperature_2m': 23.8, 'relative_humidity_2m': 33, 'windspeed_10m': 25.7, 'apparent_temperature': 19.2}"
1546,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 20.4, 'apparent_temperature': 25.1}"
1547,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 20.4, 'apparent_temperature': 25.1}"
1548,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 20.4, 'apparent_temperature': 25.1}"
1549,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 20.4, 'apparent_temperature': 25.1}"
1550,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 20.4, 'apparent_temperature': 25.1}"
1551,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 20.4, 'apparent_temperature': 25.1}"
1552,"{'temperature_2m': 26.8, 'relative_humidity_2m': 30, 'windspeed_10m': 23.1, 'apparent_temperature': 24.2}"
1553,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 20.4, 'apparent_temperature': 25.1}"
1554,"{'temperature_2m': 26.8, 'relative_humidity_2m': 30, 'windspeed_10m': 23.1, 'apparent_temperature': 24.2}"
1555,"{'temperature_2m': 26.8, 'relative_humidity_2m': 30, 'windspeed_10m': 23.1, 'apparent_temperature': 24.2}"
1556,"{'temperature_2m': 26.8, 'relative_humidity_2m': 30, 'windspeed_10m': 23.1, 'apparent_temperature': 24.2}"
1557,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 20.4, 'apparent_temperature': 25.1}"
1558,"{'temperature_2m': 26.1, 'relative_humidity_2m': 29, 'windspeed_10m': 24.1, 'apparent_temperature': 22.8}"
1559,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 20.4, 'apparent_temperature': 25.1}"
1560,"{'temperature_2m': 23.7, 'relative_humidity_2m': 37, 'windspeed_10m': 20.5, 'apparent_temperature': 20.4}"
1561,"{'temperature_2m': 24.3, 'relative_humidity_2m': 36, 'windspeed_10m': 20.3, 'apparent_temperature': 21.3}"
1562,"{'temperature_2m': 24.3, 'relative_humidity_2m': 36, 'windspeed_10m': 20.3, 'apparent_temperature': 21.3}"
1563,"{'temperature_2m': 24.3, 'relative_humidity_2m': 36, 'windspeed_10m': 20.3, 'apparent_temperature': 21.3}"
1564,"{'temperature_2m': 24.3, 'relative_humidity_2m': 36, 'windspeed_10m': 20.3, 'apparent_temperature': 21.3}"
1565,"{'temperature_2m': 23.7, 'relative_humidity_2m': 37, 'windspeed_10m': 20.5, 'apparent_temperature': 20.4}"
1566,"{'temperature_2m': 24.3, 'relative_humidity_2m': 36, 'windspeed_10m': 20.3, 'apparent_temperature': 21.3}"
1567,"{'temperature_2m': 21.5, 'relative_humidity_2m': 42, 'windspeed_10m': 19.8, 'apparent_temperature': 18.1}"
1568,"{'temperature_2m': 22.8, 'relative_humidity_2m': 39, 'windspeed_10m': 20.5, 'apparent_temperature': 19.4}"
1569,"{'temperature_2m': 22.8, 'relative_humidity_2m': 39, 'windspeed_10m': 20.5, 'apparent_temperature': 19.4}"
1570,"{'temperature_2m': 21.5, 'relative_humidity_2m': 42, 'windspeed_10m': 19.8, 'apparent_temperature': 18.1}"
1571,"{'temperature_2m': 24.3, 'relative_humidity_2m': 36, 'windspeed_10m': 20.3, 'apparent_temperature': 21.3}"
1572,"{'temperature_2m': 23.7, 'relative_humidity_2m': 37, 'windspeed_10m': 20.5, 'apparent_temperature': 20.4}"
1573,"{'temperature_2m': 24.3, 'relative_humidity_2m': 36, 'windspeed_10m': 20.3, 'apparent_temperature': 21.3}"
1574,"{'temperature_2m': 23.7, 'relative_humidity_2m': 37, 'windspeed_10m': 20.5, 'apparent_temperature': 20.4}"
1575,"{'temperature_2m': 24.7, 'relative_humidity_2m': 35, 'windspeed_10m': 20.7, 'apparent_temperature': 22.0}"
1576,"{'temperature_2m': 24.7, 'relative_humidity_2m': 35, 'windspeed_10m': 20.7, 'apparent_temperature': 22.0}"
1577,"{'temperature_2m': 24.7, 'relative_humidity_2m': 35, 'windspeed_10m': 20.7, 'apparent_temperature': 22.0}"
1578,"{'temperature_2m': 24.4, 'relative_humidity_2m': 36, 'windspeed_10m': 21.7, 'apparent_temperature': 22.3}"
1579,"{'temperature_2m': 24.4, 'relative_humidity_2m': 36, 'windspeed_10m': 21.7, 'apparent_temperature': 22.3}"
1580,"{'temperature_2m': 24.4, 'relative_humidity_2m': 36, 'windspeed_10m': 21.7, 'apparent_temperature': 22.3}"
1581,"{'temperature_2m': 24.4, 'relative_humidity_2m': 36, 'windspeed_10m': 21.7, 'apparent_temperature': 22.3}"
1582,"{'temperature_2m': 24.4, 'relative_humidity_2m': 36, 'windspeed_10m': 21.7, 'apparent_temperature': 22.3}"
1583,"{'temperature_2m': 21.5, 'relative_humidity_2m': 42, 'windspeed_10m': 19.8, 'apparent_temperature': 18.1}"
1584,"{'temperature_2m': 24.7, 'relative_humidity_2m': 35, 'windspeed_10m': 20.7, 'apparent_temperature': 22.0}"
1585,"{'temperature_2m': 24.4, 'relative_humidity_2m': 36, 'windspeed_10m': 21.7, 'apparent_temperature': 22.3}"
