,0
1000,"{'temperature_2m': 13.9, 'relative_humidity_2m': 50, 'windspeed_10m': 7.8, 'apparent_temperature': 11.3}"
1001,"{'temperature_2m': 14.1, 'relative_humidity_2m': 50, 'windspeed_10m': 11.9, 'apparent_temperature': 10.9}"
1002,"{'temperature_2m': 14.1, 'relative_humidity_2m': 50, 'windspeed_10m': 11.9, 'apparent_temperature': 10.9}"
1003,"{'temperature_2m': 13.0, 'relative_humidity_2m': 56, 'windspeed_10m': 6.7, 'apparent_temperature': 10.7}"
1004,"{'temperature_2m': 12.0, 'relative_humidity_2m': 57, 'windspeed_10m': 11.0, 'apparent_temperature': 9.0}"
1005,"{'temperature_2m': 12.0, 'relative_humidity_2m': 57, 'windspeed_10m': 11.0, 'apparent_temperature': 9.0}"
1006,"{'temperature_2m': 14.7, 'relative_humidity_2m': 81, 'windspeed_10m': 14.3, 'apparent_temperature': 13.1}"
1007,"{'temperature_2m': 16.1, 'relative_humidity_2m': 77, 'windspeed_10m': 15.3, 'apparent_temperature': 15.1}"
1008,"{'temperature_2m': 14.7, 'relative_humidity_2m': 49, 'windspeed_10m': 7.3, 'apparent_temperature': 12.2}"
1009,"{'temperature_2m': 14.2, 'relative_humidity_2m': 56, 'windspeed_10m': 20.4, 'apparent_temperature': 10.7}"
1010,"{'temperature_2m': 14.0, 'relative_humidity_2m': 52, 'windspeed_10m': 5.0, 'apparent_temperature': 11.9}"
1011,"{'temperature_2m': 14.7, 'relative_humidity_2m': 53, 'windspeed_10m': 19.9, 'apparent_temperature': 11.7}"
1012,"{'temperature_2m': 19.2, 'relative_humidity_2m': 68, 'windspeed_10m': 14.0, 'apparent_temperature': 20.0}"
1013,"{'temperature_2m': 14.2, 'relative_humidity_2m': 56, 'windspeed_10m': 20.4, 'apparent_temperature': 10.7}"
1014,"{'temperature_2m': 19.2, 'relative_humidity_2m': 68, 'windspeed_10m': 14.0, 'apparent_temperature': 20.0}"
1015,"{'temperature_2m': 19.2, 'relative_humidity_2m': 68, 'windspeed_10m': 14.0, 'apparent_temperature': 20.0}"
1016,"{'temperature_2m': 13.7, 'relative_humidity_2m': 56, 'windspeed_10m': 20.1, 'apparent_temperature': 9.5}"
1017,"{'temperature_2m': 13.7, 'relative_humidity_2m': 56, 'windspeed_10m': 20.1, 'apparent_temperature': 9.5}"
1018,"{'temperature_2m': 14.6, 'relative_humidity_2m': 55, 'windspeed_10m': 20.7, 'apparent_temperature': 11.7}"
1019,"{'temperature_2m': 15.1, 'relative_humidity_2m': 52, 'windspeed_10m': 20.9, 'apparent_temperature': 12.7}"
1020,"{'temperature_2m': 15.1, 'relative_humidity_2m': 52, 'windspeed_10m': 20.2, 'apparent_temperature': 12.5}"
1021,"{'temperature_2m': 16.1, 'relative_humidity_2m': 77, 'windspeed_10m': 15.3, 'apparent_temperature': 15.1}"
1022,"{'temperature_2m': 15.1, 'relative_humidity_2m': 52, 'windspeed_10m': 20.9, 'apparent_temperature': 12.7}"
1023,"{'temperature_2m': 15.6, 'relative_humidity_2m': 63, 'windspeed_10m': 16.9, 'apparent_temperature': 13.7}"
1024,"{'temperature_2m': 17.0, 'relative_humidity_2m': 74, 'windspeed_10m': 14.2, 'apparent_temperature': 16.4}"
1025,"{'temperature_2m': 16.2, 'relative_humidity_2m': 76, 'windspeed_10m': 14.5, 'apparent_temperature': 14.7}"
1026,"{'temperature_2m': 18.3, 'relative_humidity_2m': 52, 'windspeed_10m': 9.6, 'apparent_temperature': 17.5}"
1027,"{'temperature_2m': 15.2, 'relative_humidity_2m': 80, 'windspeed_10m': 13.5, 'apparent_temperature': 13.7}"
1028,"{'temperature_2m': 13.5, 'relative_humidity_2m': 67, 'windspeed_10m': 12.1, 'apparent_temperature': 11.0}"
1029,"{'temperature_2m': 19.4, 'relative_humidity_2m': 68, 'windspeed_10m': 14.2, 'apparent_temperature': 20.3}"
1030,"{'temperature_2m': 14.7, 'relative_humidity_2m': 71, 'windspeed_10m': 11.6, 'apparent_temperature': 12.9}"
1031,"{'temperature_2m': 18.0, 'relative_humidity_2m': 51, 'windspeed_10m': 11.3, 'apparent_temperature': 15.8}"
1032,"{'temperature_2m': 13.9, 'relative_humidity_2m': 77, 'windspeed_10m': 7.8, 'apparent_temperature': 12.7}"
1033,"{'temperature_2m': 17.6, 'relative_humidity_2m': 55, 'windspeed_10m': 8.7, 'apparent_temperature': 16.0}"
1034,"{'temperature_2m': 13.0, 'relative_humidity_2m': 82, 'windspeed_10m': 1.8, 'apparent_temperature': 12.7}"
1035,"{'temperature_2m': 16.3, 'relative_humidity_2m': 71, 'windspeed_10m': 10.6, 'apparent_temperature': 15.0}"
1036,"{'temperature_2m': 16.8, 'relative_humidity_2m': 81, 'windspeed_10m': 21.5, 'apparent_temperature': 14.8}"
1037,"{'temperature_2m': 18.0, 'relative_humidity_2m': 53, 'windspeed_10m': 2.9, 'apparent_temperature': 17.2}"
1038,"{'temperature_2m': 14.8, 'relative_humidity_2m': 91, 'windspeed_10m': 17.9, 'apparent_temperature': 13.2}"
1039,"{'temperature_2m': 17.8, 'relative_humidity_2m': 59, 'windspeed_10m': 13.6, 'apparent_temperature': 15.8}"
1040,"{'temperature_2m': 16.5, 'relative_humidity_2m': 60, 'windspeed_10m': 6.8, 'apparent_temperature': 15.2}"
1041,"{'temperature_2m': 12.4, 'relative_humidity_2m': 82, 'windspeed_10m': 23.7, 'apparent_temperature': 8.8}"
1042,"{'temperature_2m': 18.0, 'relative_humidity_2m': 65, 'windspeed_10m': 22.5, 'apparent_temperature': 16.9}"
1043,"{'temperature_2m': 14.6, 'relative_humidity_2m': 70, 'windspeed_10m': 25.8, 'apparent_temperature': 10.6}"
1044,"{'temperature_2m': 13.3, 'relative_humidity_2m': 75, 'windspeed_10m': 23.4, 'apparent_temperature': 9.6}"
1045,"{'temperature_2m': 20.6, 'relative_humidity_2m': 72, 'windspeed_10m': 15.1, 'apparent_temperature': 21.8}"
1046,"{'temperature_2m': 19.0, 'relative_humidity_2m': 75, 'windspeed_10m': 18.8, 'apparent_temperature': 18.5}"
1047,"{'temperature_2m': 19.7, 'relative_humidity_2m': 75, 'windspeed_10m': 19.0, 'apparent_temperature': 20.3}"
1048,"{'temperature_2m': 18.4, 'relative_humidity_2m': 62, 'windspeed_10m': 19.0, 'apparent_temperature': 15.9}"
1049,"{'temperature_2m': 20.7, 'relative_humidity_2m': 40, 'windspeed_10m': 11.1, 'apparent_temperature': 20.6}"
1050,"{'temperature_2m': 20.2, 'relative_humidity_2m': 54, 'windspeed_10m': 16.9, 'apparent_temperature': 18.7}"
1051,"{'temperature_2m': 17.2, 'relative_humidity_2m': 63, 'windspeed_10m': 21.0, 'apparent_temperature': 14.2}"
1052,"{'temperature_2m': 14.7, 'relative_humidity_2m': 70, 'windspeed_10m': 21.6, 'apparent_temperature': 11.4}"
1053,"{'temperature_2m': 16.8, 'relative_humidity_2m': 82, 'windspeed_10m': 20.6, 'apparent_temperature': 15.0}"
1054,"{'temperature_2m': 14.8, 'relative_humidity_2m': 91, 'windspeed_10m': 17.8, 'apparent_temperature': 13.2}"
1055,"{'temperature_2m': 16.7, 'relative_humidity_2m': 69, 'windspeed_10m': 20.4, 'apparent_temperature': 14.1}"
1056,"{'temperature_2m': 18.4, 'relative_humidity_2m': 62, 'windspeed_10m': 21.1, 'apparent_temperature': 15.7}"
1057,"{'temperature_2m': 17.8, 'relative_humidity_2m': 66, 'windspeed_10m': 14.6, 'apparent_temperature': 16.0}"
