,0
5570,"{'temperature_2m': 8.7, 'relative_humidity_2m': 71, 'windspeed_10m': 20.0, 'apparent_temperature': 4.3}"
5571,"{'temperature_2m': 8.6, 'relative_humidity_2m': 68, 'windspeed_10m': 16.7, 'apparent_temperature': 4.5}"
5572,"{'temperature_2m': 28.9, 'relative_humidity_2m': 51, 'windspeed_10m': 16.4, 'apparent_temperature': 31.3}"
5573,"{'temperature_2m': -0.6, 'relative_humidity_2m': 30, 'windspeed_10m': 23.9, 'apparent_temperature': -7.5}"
5574,"{'temperature_2m': 8.5, 'relative_humidity_2m': 75, 'windspeed_10m': 19.3, 'apparent_temperature': 4.3}"
5575,"{'temperature_2m': 24.8, 'relative_humidity_2m': 73, 'windspeed_10m': 11.7, 'apparent_temperature': 26.8}"
5576,"{'temperature_2m': 7.9, 'relative_humidity_2m': 78, 'windspeed_10m': 20.3, 'apparent_temperature': 3.6}"
5577,"{'temperature_2m': 27.3, 'relative_humidity_2m': 49, 'windspeed_10m': 12.4, 'apparent_temperature': 27.4}"
5578,"{'temperature_2m': 4.6, 'relative_humidity_2m': 83, 'windspeed_10m': 21.4, 'apparent_temperature': -0.3}"
5579,"{'temperature_2m': 12.5, 'relative_humidity_2m': 75, 'windspeed_10m': 36.0, 'apparent_temperature': 6.8}"
5580,"{'temperature_2m': -1.8, 'relative_humidity_2m': 60, 'windspeed_10m': 20.0, 'apparent_temperature': -7.8}"
5581,"{'temperature_2m': 12.0, 'relative_humidity_2m': 75, 'windspeed_10m': 40.0, 'apparent_temperature': 5.6}"
5582,"{'temperature_2m': 28.4, 'relative_humidity_2m': 57, 'windspeed_10m': 14.5, 'apparent_temperature': 32.0}"
5583,"{'temperature_2m': 29.1, 'relative_humidity_2m': 55, 'windspeed_10m': 16.9, 'apparent_temperature': 31.4}"
5584,"{'temperature_2m': -5.2, 'relative_humidity_2m': 37, 'windspeed_10m': 18.2, 'apparent_temperature': -11.6}"
5585,"{'temperature_2m': 21.4, 'relative_humidity_2m': 76, 'windspeed_10m': 6.1, 'apparent_temperature': 23.1}"
5586,"{'temperature_2m': -6.9, 'relative_humidity_2m': 40, 'windspeed_10m': 19.8, 'apparent_temperature': -13.5}"
5587,"{'temperature_2m': 31.4, 'relative_humidity_2m': 57, 'windspeed_10m': 18.7, 'apparent_temperature': 35.2}"
5588,"{'temperature_2m': -2.4, 'relative_humidity_2m': 57, 'windspeed_10m': 8.2, 'apparent_temperature': -6.8}"
5589,"{'temperature_2m': 14.4, 'relative_humidity_2m': 80, 'windspeed_10m': 50.4, 'apparent_temperature': 7.3}"
5590,"{'temperature_2m': 7.6, 'relative_humidity_2m': 51, 'windspeed_10m': 15.5, 'apparent_temperature': 3.0}"
5591,"{'temperature_2m': 31.6, 'relative_humidity_2m': 65, 'windspeed_10m': 7.1, 'apparent_temperature': 36.8}"
5592,"{'temperature_2m': 12.4, 'relative_humidity_2m': 94, 'windspeed_10m': 15.3, 'apparent_temperature': 10.6}"
5593,"{'temperature_2m': 25.2, 'relative_humidity_2m': 93, 'windspeed_10m': 10.9, 'apparent_temperature': 29.8}"
5594,"{'temperature_2m': 28.6, 'relative_humidity_2m': 82, 'windspeed_10m': 5.7, 'apparent_temperature': 34.7}"
5595,"{'temperature_2m': 28.6, 'relative_humidity_2m': 82, 'windspeed_10m': 5.7, 'apparent_temperature': 34.7}"
5596,"{'temperature_2m': 31.6, 'relative_humidity_2m': 65, 'windspeed_10m': 7.1, 'apparent_temperature': 36.8}"
5597,"{'temperature_2m': 31.6, 'relative_humidity_2m': 65, 'windspeed_10m': 7.1, 'apparent_temperature': 36.8}"
5598,"{'temperature_2m': 23.2, 'relative_humidity_2m': 84, 'windspeed_10m': 10.5, 'apparent_temperature': 25.8}"
5599,"{'temperature_2m': 26.5, 'relative_humidity_2m': 68, 'windspeed_10m': 15.3, 'apparent_temperature': 28.5}"
5600,"{'temperature_2m': 26.6, 'relative_humidity_2m': 67, 'windspeed_10m': 14.0, 'apparent_temperature': 29.3}"
5601,"{'temperature_2m': 27.0, 'relative_humidity_2m': 62, 'windspeed_10m': 12.0, 'apparent_temperature': 29.8}"
5602,"{'temperature_2m': 12.3, 'relative_humidity_2m': 94, 'windspeed_10m': 10.6, 'apparent_temperature': 11.1}"
5603,"{'temperature_2m': 27.0, 'relative_humidity_2m': 62, 'windspeed_10m': 12.0, 'apparent_temperature': 29.8}"
5604,"{'temperature_2m': 13.4, 'relative_humidity_2m': 88, 'windspeed_10m': 7.3, 'apparent_temperature': 12.8}"
5605,"{'temperature_2m': 10.2, 'relative_humidity_2m': 48, 'windspeed_10m': 30.4, 'apparent_temperature': 3.6}"
5606,"{'temperature_2m': 10.9, 'relative_humidity_2m': 49, 'windspeed_10m': 28.2, 'apparent_temperature': 4.8}"
5607,"{'temperature_2m': 26.4, 'relative_humidity_2m': 88, 'windspeed_10m': 6.4, 'apparent_temperature': 31.8}"
5608,"{'temperature_2m': 12.1, 'relative_humidity_2m': 49, 'windspeed_10m': 31.8, 'apparent_temperature': 5.6}"
5609,"{'temperature_2m': 32.8, 'relative_humidity_2m': 54, 'windspeed_10m': 11.0, 'apparent_temperature': 36.3}"
5610,"{'temperature_2m': 30.0, 'relative_humidity_2m': 68, 'windspeed_10m': 11.3, 'apparent_temperature': 34.2}"
5611,"{'temperature_2m': 32.8, 'relative_humidity_2m': 54, 'windspeed_10m': 11.0, 'apparent_temperature': 36.3}"
5612,"{'temperature_2m': 32.8, 'relative_humidity_2m': 54, 'windspeed_10m': 11.0, 'apparent_temperature': 36.3}"
5613,"{'temperature_2m': 13.0, 'relative_humidity_2m': 47, 'windspeed_10m': 36.3, 'apparent_temperature': 6.0}"
5614,"{'temperature_2m': 32.8, 'relative_humidity_2m': 54, 'windspeed_10m': 11.0, 'apparent_temperature': 36.3}"
5615,"{'temperature_2m': 23.9, 'relative_humidity_2m': 84, 'windspeed_10m': 8.4, 'apparent_temperature': 27.1}"
5616,"{'temperature_2m': 30.0, 'relative_humidity_2m': 68, 'windspeed_10m': 11.3, 'apparent_temperature': 34.2}"
5617,"{'temperature_2m': 30.0, 'relative_humidity_2m': 68, 'windspeed_10m': 11.3, 'apparent_temperature': 34.2}"
5618,"{'temperature_2m': 26.8, 'relative_humidity_2m': 68, 'windspeed_10m': 21.8, 'apparent_temperature': 28.2}"
5619,"{'temperature_2m': 26.9, 'relative_humidity_2m': 67, 'windspeed_10m': 20.8, 'apparent_temperature': 28.5}"
5620,"{'temperature_2m': 26.5, 'relative_humidity_2m': 69, 'windspeed_10m': 19.8, 'apparent_temperature': 27.8}"
5621,"{'temperature_2m': 26.5, 'relative_humidity_2m': 69, 'windspeed_10m': 19.8, 'apparent_temperature': 27.8}"
5622,"{'temperature_2m': 26.9, 'relative_humidity_2m': 67, 'windspeed_10m': 20.8, 'apparent_temperature': 28.5}"
5623,"{'temperature_2m': 26.8, 'relative_humidity_2m': 68, 'windspeed_10m': 21.8, 'apparent_temperature': 28.2}"
5624,"{'temperature_2m': 13.0, 'relative_humidity_2m': 47, 'windspeed_10m': 36.3, 'apparent_temperature': 6.0}"
5625,"{'temperature_2m': 26.6, 'relative_humidity_2m': 68, 'windspeed_10m': 21.5, 'apparent_temperature': 27.4}"
5626,"{'temperature_2m': 26.6, 'relative_humidity_2m': 68, 'windspeed_10m': 21.5, 'apparent_temperature': 27.4}"
5627,"{'temperature_2m': 30.0, 'relative_humidity_2m': 68, 'windspeed_10m': 11.3, 'apparent_temperature': 34.2}"
5628,"{'temperature_2m': 11.7, 'relative_humidity_2m': 52, 'windspeed_10m': 37.5, 'apparent_temperature': 4.4}"
5629,"{'temperature_2m': 24.6, 'relative_humidity_2m': 78, 'windspeed_10m': 11.4, 'apparent_temperature': 27.0}"
5630,"{'temperature_2m': 12.1, 'relative_humidity_2m': 59, 'windspeed_10m': 27.5, 'apparent_temperature': 6.7}"
5631,"{'temperature_2m': 12.1, 'relative_humidity_2m': 59, 'windspeed_10m': 29.8, 'apparent_temperature': 6.4}"
5632,"{'temperature_2m': 24.5, 'relative_humidity_2m': 81, 'windspeed_10m': 14.8, 'apparent_temperature': 26.8}"
5633,"{'temperature_2m': 29.7, 'relative_humidity_2m': 72, 'windspeed_10m': 4.8, 'apparent_temperature': 35.1}"
5634,"{'temperature_2m': 31.0, 'relative_humidity_2m': 66, 'windspeed_10m': 6.2, 'apparent_temperature': 36.2}"
5635,"{'temperature_2m': 32.3, 'relative_humidity_2m': 58, 'windspeed_10m': 10.6, 'apparent_temperature': 36.2}"
5636,"{'temperature_2m': 13.9, 'relative_humidity_2m': 53, 'windspeed_10m': 31.8, 'apparent_temperature': 8.0}"
5637,"{'temperature_2m': 26.7, 'relative_humidity_2m': 67, 'windspeed_10m': 12.5, 'apparent_temperature': 28.7}"
5638,"{'temperature_2m': 11.0, 'relative_humidity_2m': 60, 'windspeed_10m': 27.7, 'apparent_temperature': 5.5}"
5639,"{'temperature_2m': 27.1, 'relative_humidity_2m': 66, 'windspeed_10m': 13.1, 'apparent_temperature': 29.5}"
5640,"{'temperature_2m': 27.0, 'relative_humidity_2m': 68, 'windspeed_10m': 12.3, 'apparent_temperature': 29.8}"
5641,"{'temperature_2m': 28.2, 'relative_humidity_2m': 71, 'windspeed_10m': 11.0, 'apparent_temperature': 31.8}"
5642,"{'temperature_2m': 14.0, 'relative_humidity_2m': 55, 'windspeed_10m': 29.3, 'apparent_temperature': 8.6}"
5643,"{'temperature_2m': 24.8, 'relative_humidity_2m': 78, 'windspeed_10m': 17.1, 'apparent_temperature': 26.6}"
5644,"{'temperature_2m': 12.1, 'relative_humidity_2m': 59, 'windspeed_10m': 29.8, 'apparent_temperature': 6.4}"
5645,"{'temperature_2m': 27.8, 'relative_humidity_2m': 77, 'windspeed_10m': 13.9, 'apparent_temperature': 31.5}"
5646,"{'temperature_2m': 28.9, 'relative_humidity_2m': 72, 'windspeed_10m': 2.5, 'apparent_temperature': 34.3}"
5647,"{'temperature_2m': 31.4, 'relative_humidity_2m': 62, 'windspeed_10m': 13.0, 'apparent_temperature': 35.1}"
5648,"{'temperature_2m': 31.4, 'relative_humidity_2m': 62, 'windspeed_10m': 13.0, 'apparent_temperature': 35.1}"
5649,"{'temperature_2m': 11.8, 'relative_humidity_2m': 66, 'windspeed_10m': 1.9, 'apparent_temperature': 10.4}"
5650,"{'temperature_2m': 8.1, 'relative_humidity_2m': 84, 'windspeed_10m': 7.1, 'apparent_temperature': 6.0}"
5651,"{'temperature_2m': 14.0, 'relative_humidity_2m': 52, 'windspeed_10m': 8.7, 'apparent_temperature': 11.6}"
5652,"{'temperature_2m': 25.1, 'relative_humidity_2m': 74, 'windspeed_10m': 8.0, 'apparent_temperature': 28.0}"
5653,"{'temperature_2m': 12.6, 'relative_humidity_2m': 64, 'windspeed_10m': 5.6, 'apparent_temperature': 10.8}"
5654,"{'temperature_2m': 27.2, 'relative_humidity_2m': 67, 'windspeed_10m': 16.0, 'apparent_temperature': 29.1}"
5655,"{'temperature_2m': 13.6, 'relative_humidity_2m': 51, 'windspeed_10m': 1.1, 'apparent_temperature': 11.9}"
5656,"{'temperature_2m': 27.9, 'relative_humidity_2m': 62, 'windspeed_10m': 16.0, 'apparent_temperature': 29.9}"
5657,"{'temperature_2m': 29.0, 'relative_humidity_2m': 74, 'windspeed_10m': 17.6, 'apparent_temperature': 32.6}"
5658,"{'temperature_2m': 9.5, 'relative_humidity_2m': 56, 'windspeed_10m': 17.2, 'apparent_temperature': 5.1}"
5659,"{'temperature_2m': 12.2, 'relative_humidity_2m': 52, 'windspeed_10m': 21.1, 'apparent_temperature': 7.5}"
5660,"{'temperature_2m': 21.3, 'relative_humidity_2m': 66, 'windspeed_10m': 34.7, 'apparent_temperature': 17.8}"
5661,"{'temperature_2m': 22.5, 'relative_humidity_2m': 65, 'windspeed_10m': 30.1, 'apparent_temperature': 20.0}"
5662,"{'temperature_2m': 26.2, 'relative_humidity_2m': 86, 'windspeed_10m': 6.6, 'apparent_temperature': 31.2}"
