,0
2098,"{'temperature_2m': 30.1, 'relative_humidity_2m': 62, 'windspeed_10m': 13.8, 'apparent_temperature': 33.4}"
2099,"{'temperature_2m': 30.1, 'relative_humidity_2m': 62, 'windspeed_10m': 13.8, 'apparent_temperature': 33.4}"
2100,"{'temperature_2m': 30.1, 'relative_humidity_2m': 62, 'windspeed_10m': 13.8, 'apparent_temperature': 33.4}"
2101,"{'temperature_2m': 30.0, 'relative_humidity_2m': 60, 'windspeed_10m': 8.6, 'apparent_temperature': 34.3}"
2102,"{'temperature_2m': 30.1, 'relative_humidity_2m': 62, 'windspeed_10m': 13.8, 'apparent_temperature': 33.4}"
2103,"{'temperature_2m': 29.9, 'relative_humidity_2m': 62, 'windspeed_10m': 16.0, 'apparent_temperature': 32.8}"
2104,"{'temperature_2m': 29.3, 'relative_humidity_2m': 64, 'windspeed_10m': 4.4, 'apparent_temperature': 34.8}"
2105,"{'temperature_2m': 29.3, 'relative_humidity_2m': 64, 'windspeed_10m': 4.4, 'apparent_temperature': 34.8}"
2106,"{'temperature_2m': 29.3, 'relative_humidity_2m': 64, 'windspeed_10m': 4.4, 'apparent_temperature': 34.8}"
2107,"{'temperature_2m': 29.3, 'relative_humidity_2m': 64, 'windspeed_10m': 4.4, 'apparent_temperature': 34.8}"
2108,"{'temperature_2m': 30.0, 'relative_humidity_2m': 60, 'windspeed_10m': 8.6, 'apparent_temperature': 34.3}"
2109,"{'temperature_2m': 32.4, 'relative_humidity_2m': 52, 'windspeed_10m': 15.8, 'apparent_temperature': 34.7}"
2110,"{'temperature_2m': 33.6, 'relative_humidity_2m': 48, 'windspeed_10m': 14.9, 'apparent_temperature': 35.8}"
2111,"{'temperature_2m': 33.6, 'relative_humidity_2m': 48, 'windspeed_10m': 14.9, 'apparent_temperature': 35.8}"
2112,"{'temperature_2m': 33.6, 'relative_humidity_2m': 48, 'windspeed_10m': 14.9, 'apparent_temperature': 35.8}"
2113,"{'temperature_2m': 34.1, 'relative_humidity_2m': 46, 'windspeed_10m': 14.8, 'apparent_temperature': 36.8}"
2114,"{'temperature_2m': 33.6, 'relative_humidity_2m': 48, 'windspeed_10m': 14.9, 'apparent_temperature': 35.8}"
2115,"{'temperature_2m': 33.6, 'relative_humidity_2m': 48, 'windspeed_10m': 14.9, 'apparent_temperature': 35.8}"
2116,"{'temperature_2m': 32.4, 'relative_humidity_2m': 52, 'windspeed_10m': 15.8, 'apparent_temperature': 34.7}"
2117,"{'temperature_2m': 25.2, 'relative_humidity_2m': 75, 'windspeed_10m': 8.7, 'apparent_temperature': 28.0}"
2118,"{'temperature_2m': 25.2, 'relative_humidity_2m': 75, 'windspeed_10m': 8.7, 'apparent_temperature': 28.0}"
2119,"{'temperature_2m': 25.2, 'relative_humidity_2m': 75, 'windspeed_10m': 8.7, 'apparent_temperature': 28.0}"
2120,"{'temperature_2m': 33.9, 'relative_humidity_2m': 46, 'windspeed_10m': 13.0, 'apparent_temperature': 36.3}"
2121,"{'temperature_2m': 34.1, 'relative_humidity_2m': 46, 'windspeed_10m': 14.8, 'apparent_temperature': 36.8}"
2122,"{'temperature_2m': 33.9, 'relative_humidity_2m': 46, 'windspeed_10m': 13.0, 'apparent_temperature': 36.3}"
2123,"{'temperature_2m': 32.4, 'relative_humidity_2m': 52, 'windspeed_10m': 15.8, 'apparent_temperature': 34.7}"
2124,"{'temperature_2m': 33.6, 'relative_humidity_2m': 48, 'windspeed_10m': 14.9, 'apparent_temperature': 35.8}"
2125,"{'temperature_2m': 25.2, 'relative_humidity_2m': 89, 'windspeed_10m': 6.8, 'apparent_temperature': 29.9}"
2126,"{'temperature_2m': 34.1, 'relative_humidity_2m': 46, 'windspeed_10m': 14.8, 'apparent_temperature': 36.8}"
2127,"{'temperature_2m': 32.2, 'relative_humidity_2m': 63, 'windspeed_10m': 10.7, 'apparent_temperature': 38.1}"
2128,"{'temperature_2m': 25.6, 'relative_humidity_2m': 84, 'windspeed_10m': 8.9, 'apparent_temperature': 29.6}"
2129,"{'temperature_2m': 32.2, 'relative_humidity_2m': 63, 'windspeed_10m': 10.7, 'apparent_temperature': 38.1}"
2130,"{'temperature_2m': 32.2, 'relative_humidity_2m': 63, 'windspeed_10m': 10.7, 'apparent_temperature': 38.1}"
2131,"{'temperature_2m': 32.4, 'relative_humidity_2m': 52, 'windspeed_10m': 15.8, 'apparent_temperature': 34.7}"
2132,"{'temperature_2m': 32.2, 'relative_humidity_2m': 63, 'windspeed_10m': 10.7, 'apparent_temperature': 38.1}"
2133,"{'temperature_2m': 32.2, 'relative_humidity_2m': 63, 'windspeed_10m': 10.7, 'apparent_temperature': 38.1}"
2134,"{'temperature_2m': 32.2, 'relative_humidity_2m': 63, 'windspeed_10m': 10.7, 'apparent_temperature': 38.1}"
2135,"{'temperature_2m': 34.1, 'relative_humidity_2m': 46, 'windspeed_10m': 14.8, 'apparent_temperature': 36.8}"
2136,"{'temperature_2m': 34.1, 'relative_humidity_2m': 46, 'windspeed_10m': 14.8, 'apparent_temperature': 36.8}"
2137,"{'temperature_2m': 25.6, 'relative_humidity_2m': 88, 'windspeed_10m': 6.0, 'apparent_temperature': 30.6}"
2138,"{'temperature_2m': 34.1, 'relative_humidity_2m': 46, 'windspeed_10m': 14.8, 'apparent_temperature': 36.8}"
2139,"{'temperature_2m': 34.1, 'relative_humidity_2m': 46, 'windspeed_10m': 14.8, 'apparent_temperature': 36.8}"
2140,"{'temperature_2m': 34.1, 'relative_humidity_2m': 48, 'windspeed_10m': 16.8, 'apparent_temperature': 37.3}"
2141,"{'temperature_2m': 32.2, 'relative_humidity_2m': 63, 'windspeed_10m': 10.7, 'apparent_temperature': 38.1}"
2142,"{'temperature_2m': 32.6, 'relative_humidity_2m': 56, 'windspeed_10m': 17.1, 'apparent_temperature': 35.4}"
2143,"{'temperature_2m': 32.6, 'relative_humidity_2m': 56, 'windspeed_10m': 17.1, 'apparent_temperature': 35.4}"
2144,"{'temperature_2m': 30.5, 'relative_humidity_2m': 63, 'windspeed_10m': 9.9, 'apparent_temperature': 34.3}"
2145,"{'temperature_2m': 32.1, 'relative_humidity_2m': 58, 'windspeed_10m': 12.8, 'apparent_temperature': 35.6}"
2146,"{'temperature_2m': 32.1, 'relative_humidity_2m': 58, 'windspeed_10m': 12.8, 'apparent_temperature': 35.6}"
2147,"{'temperature_2m': 32.1, 'relative_humidity_2m': 58, 'windspeed_10m': 12.8, 'apparent_temperature': 35.6}"
2148,"{'temperature_2m': 32.1, 'relative_humidity_2m': 58, 'windspeed_10m': 12.8, 'apparent_temperature': 35.6}"
2149,"{'temperature_2m': 32.3, 'relative_humidity_2m': 60, 'windspeed_10m': 15.9, 'apparent_temperature': 37.0}"
2150,"{'temperature_2m': 33.6, 'relative_humidity_2m': 51, 'windspeed_10m': 19.8, 'apparent_temperature': 35.9}"
2151,"{'temperature_2m': 33.7, 'relative_humidity_2m': 51, 'windspeed_10m': 20.9, 'apparent_temperature': 36.6}"
2152,"{'temperature_2m': 32.3, 'relative_humidity_2m': 60, 'windspeed_10m': 15.9, 'apparent_temperature': 37.0}"
2153,"{'temperature_2m': 32.3, 'relative_humidity_2m': 60, 'windspeed_10m': 15.9, 'apparent_temperature': 37.0}"
2154,"{'temperature_2m': 28.5, 'relative_humidity_2m': 67, 'windspeed_10m': 9.9, 'apparent_temperature': 31.9}"
2155,"{'temperature_2m': 28.5, 'relative_humidity_2m': 67, 'windspeed_10m': 9.9, 'apparent_temperature': 31.9}"
2156,"{'temperature_2m': 33.2, 'relative_humidity_2m': 52, 'windspeed_10m': 20.1, 'apparent_temperature': 35.3}"
2157,"{'temperature_2m': 33.7, 'relative_humidity_2m': 51, 'windspeed_10m': 20.9, 'apparent_temperature': 36.6}"
2158,"{'temperature_2m': 30.9, 'relative_humidity_2m': 50, 'windspeed_10m': 9.4, 'apparent_temperature': 33.1}"
2159,"{'temperature_2m': 28.1, 'relative_humidity_2m': 66, 'windspeed_10m': 11.6, 'apparent_temperature': 30.9}"
2160,"{'temperature_2m': 30.9, 'relative_humidity_2m': 49, 'windspeed_10m': 9.5, 'apparent_temperature': 32.9}"
2161,"{'temperature_2m': 30.9, 'relative_humidity_2m': 50, 'windspeed_10m': 9.4, 'apparent_temperature': 33.1}"
2162,"{'temperature_2m': 30.9, 'relative_humidity_2m': 50, 'windspeed_10m': 9.4, 'apparent_temperature': 33.1}"
2163,"{'temperature_2m': 30.6, 'relative_humidity_2m': 52, 'windspeed_10m': 10.4, 'apparent_temperature': 33.2}"
2164,"{'temperature_2m': 30.2, 'relative_humidity_2m': 54, 'windspeed_10m': 12.2, 'apparent_temperature': 33.0}"
2165,"{'temperature_2m': 28.5, 'relative_humidity_2m': 65, 'windspeed_10m': 9.7, 'apparent_temperature': 31.7}"
2166,"{'temperature_2m': 27.5, 'relative_humidity_2m': 72, 'windspeed_10m': 13.7, 'apparent_temperature': 30.5}"
2167,"{'temperature_2m': 30.2, 'relative_humidity_2m': 54, 'windspeed_10m': 12.2, 'apparent_temperature': 33.0}"
2168,"{'temperature_2m': 29.9, 'relative_humidity_2m': 58, 'windspeed_10m': 14.0, 'apparent_temperature': 33.0}"
2169,"{'temperature_2m': 30.2, 'relative_humidity_2m': 54, 'windspeed_10m': 12.2, 'apparent_temperature': 33.0}"
2170,"{'temperature_2m': 29.8, 'relative_humidity_2m': 59, 'windspeed_10m': 14.6, 'apparent_temperature': 33.0}"
2171,"{'temperature_2m': 30.2, 'relative_humidity_2m': 54, 'windspeed_10m': 12.2, 'apparent_temperature': 33.0}"
2172,"{'temperature_2m': 26.4, 'relative_humidity_2m': 77, 'windspeed_10m': 5.9, 'apparent_temperature': 30.5}"
2173,"{'temperature_2m': 25.5, 'relative_humidity_2m': 83, 'windspeed_10m': 6.5, 'apparent_temperature': 29.7}"
2174,"{'temperature_2m': 26.4, 'relative_humidity_2m': 77, 'windspeed_10m': 5.9, 'apparent_temperature': 30.5}"
2175,"{'temperature_2m': 22.9, 'relative_humidity_2m': 72, 'windspeed_10m': 24.6, 'apparent_temperature': 22.1}"
2176,"{'temperature_2m': 26.4, 'relative_humidity_2m': 77, 'windspeed_10m': 5.9, 'apparent_temperature': 30.5}"
2177,"{'temperature_2m': 22.8, 'relative_humidity_2m': 71, 'windspeed_10m': 23.8, 'apparent_temperature': 21.9}"
2178,"{'temperature_2m': 28.1, 'relative_humidity_2m': 66, 'windspeed_10m': 11.6, 'apparent_temperature': 30.9}"
2179,"{'temperature_2m': 22.8, 'relative_humidity_2m': 71, 'windspeed_10m': 23.8, 'apparent_temperature': 21.9}"
2180,"{'temperature_2m': 22.9, 'relative_humidity_2m': 72, 'windspeed_10m': 24.6, 'apparent_temperature': 22.1}"
2181,"{'temperature_2m': 24.3, 'relative_humidity_2m': 64, 'windspeed_10m': 10.3, 'apparent_temperature': 25.9}"
2182,"{'temperature_2m': 20.9, 'relative_humidity_2m': 88, 'windspeed_10m': 11.5, 'apparent_temperature': 22.5}"
2183,"{'temperature_2m': 22.5, 'relative_humidity_2m': 72, 'windspeed_10m': 17.5, 'apparent_temperature': 22.6}"
2184,"{'temperature_2m': 22.5, 'relative_humidity_2m': 72, 'windspeed_10m': 17.5, 'apparent_temperature': 22.6}"
2185,"{'temperature_2m': 22.8, 'relative_humidity_2m': 69, 'windspeed_10m': 19.5, 'apparent_temperature': 22.4}"
2186,"{'temperature_2m': 22.6, 'relative_humidity_2m': 71, 'windspeed_10m': 17.1, 'apparent_temperature': 22.6}"
2187,"{'temperature_2m': 20.3, 'relative_humidity_2m': 88, 'windspeed_10m': 8.2, 'apparent_temperature': 22.2}"
2188,"{'temperature_2m': 20.9, 'relative_humidity_2m': 88, 'windspeed_10m': 11.5, 'apparent_temperature': 22.5}"
2189,"{'temperature_2m': 20.0, 'relative_humidity_2m': 89, 'windspeed_10m': 4.8, 'apparent_temperature': 22.2}"
2190,"{'temperature_2m': 20.9, 'relative_humidity_2m': 83, 'windspeed_10m': 11.2, 'apparent_temperature': 22.2}"
2191,"{'temperature_2m': 20.5, 'relative_humidity_2m': 85, 'windspeed_10m': 7.3, 'apparent_temperature': 22.4}"
2192,"{'temperature_2m': 25.5, 'relative_humidity_2m': 72, 'windspeed_10m': 14.6, 'apparent_temperature': 27.8}"
2193,"{'temperature_2m': 24.7, 'relative_humidity_2m': 74, 'windspeed_10m': 19.2, 'apparent_temperature': 25.7}"
2194,"{'temperature_2m': 25.8, 'relative_humidity_2m': 71, 'windspeed_10m': 7.6, 'apparent_temperature': 29.7}"
2195,"{'temperature_2m': 22.9, 'relative_humidity_2m': 92, 'windspeed_10m': 9.7, 'apparent_temperature': 26.2}"
2196,"{'temperature_2m': 29.8, 'relative_humidity_2m': 67, 'windspeed_10m': 9.2, 'apparent_temperature': 34.1}"
2197,"{'temperature_2m': 28.6, 'relative_humidity_2m': 79, 'windspeed_10m': 16.6, 'apparent_temperature': 33.2}"
2198,"{'temperature_2m': 28.5, 'relative_humidity_2m': 81, 'windspeed_10m': 14.5, 'apparent_temperature': 33.2}"
2199,"{'temperature_2m': 26.1, 'relative_humidity_2m': 87, 'windspeed_10m': 6.5, 'apparent_temperature': 31.1}"
2200,"{'temperature_2m': 31.2, 'relative_humidity_2m': 58, 'windspeed_10m': 3.7, 'apparent_temperature': 36.2}"
2201,"{'temperature_2m': 29.1, 'relative_humidity_2m': 66, 'windspeed_10m': 16.5, 'apparent_temperature': 32.0}"
2202,"{'temperature_2m': 26.7, 'relative_humidity_2m': 84, 'windspeed_10m': 5.6, 'apparent_temperature': 31.9}"
2203,"{'temperature_2m': 24.9, 'relative_humidity_2m': 88, 'windspeed_10m': 11.2, 'apparent_temperature': 28.6}"
2204,"{'temperature_2m': 22.6, 'relative_humidity_2m': 85, 'windspeed_10m': 15.3, 'apparent_temperature': 24.2}"
2205,"{'temperature_2m': 21.3, 'relative_humidity_2m': 94, 'windspeed_10m': 12.0, 'apparent_temperature': 23.6}"
2206,"{'temperature_2m': 16.6, 'relative_humidity_2m': 90, 'windspeed_10m': 15.8, 'apparent_temperature': 16.0}"
2207,"{'temperature_2m': 26.8, 'relative_humidity_2m': 32, 'windspeed_10m': 9.0, 'apparent_temperature': 25.3}"
2208,"{'temperature_2m': 19.3, 'relative_humidity_2m': 56, 'windspeed_10m': 8.0, 'apparent_temperature': 18.3}"
2209,"{'temperature_2m': 11.0, 'relative_humidity_2m': 95, 'windspeed_10m': 29.9, 'apparent_temperature': 6.7}"
2210,"{'temperature_2m': 11.9, 'relative_humidity_2m': 95, 'windspeed_10m': 29.7, 'apparent_temperature': 7.9}"
2211,"{'temperature_2m': 15.5, 'relative_humidity_2m': 61, 'windspeed_10m': 23.4, 'apparent_temperature': 11.5}"
2212,"{'temperature_2m': 13.6, 'relative_humidity_2m': 81, 'windspeed_10m': 12.8, 'apparent_temperature': 11.8}"
2213,"{'temperature_2m': 13.6, 'relative_humidity_2m': 81, 'windspeed_10m': 12.8, 'apparent_temperature': 11.8}"
2214,"{'temperature_2m': 14.4, 'relative_humidity_2m': 72, 'windspeed_10m': 10.7, 'apparent_temperature': 12.7}"
