,0
8031,"{'temperature_2m': 28.6, 'relative_humidity_2m': 62, 'windspeed_10m': 30.0, 'apparent_temperature': 28.4}"
8032,"{'temperature_2m': 28.6, 'relative_humidity_2m': 62, 'windspeed_10m': 30.0, 'apparent_temperature': 28.4}"
8033,"{'temperature_2m': 21.1, 'relative_humidity_2m': 58, 'windspeed_10m': 4.2, 'apparent_temperature': 21.3}"
8034,"{'temperature_2m': 22.9, 'relative_humidity_2m': 48, 'windspeed_10m': 8.1, 'apparent_temperature': 23.8}"
8035,"{'temperature_2m': 22.4, 'relative_humidity_2m': 46, 'windspeed_10m': 9.0, 'apparent_temperature': 23.2}"
8036,"{'temperature_2m': 21.6, 'relative_humidity_2m': 61, 'windspeed_10m': 8.0, 'apparent_temperature': 23.1}"
8037,"{'temperature_2m': 28.6, 'relative_humidity_2m': 62, 'windspeed_10m': 30.0, 'apparent_temperature': 28.4}"
8038,"{'temperature_2m': 26.4, 'relative_humidity_2m': 82, 'windspeed_10m': 26.5, 'apparent_temperature': 28.0}"
8039,"{'temperature_2m': 25.3, 'relative_humidity_2m': 78, 'windspeed_10m': 4.4, 'apparent_temperature': 29.1}"
8040,"{'temperature_2m': 24.6, 'relative_humidity_2m': 87, 'windspeed_10m': 5.1, 'apparent_temperature': 29.0}"
8041,"{'temperature_2m': 27.2, 'relative_humidity_2m': 65, 'windspeed_10m': 3.7, 'apparent_temperature': 30.6}"
8042,"{'temperature_2m': 26.3, 'relative_humidity_2m': 78, 'windspeed_10m': 3.1, 'apparent_temperature': 30.9}"
8043,"{'temperature_2m': 26.7, 'relative_humidity_2m': 77, 'windspeed_10m': 25.1, 'apparent_temperature': 28.2}"
8044,"{'temperature_2m': 27.3, 'relative_humidity_2m': 75, 'windspeed_10m': 25.2, 'apparent_temperature': 28.8}"
8045,"{'temperature_2m': 24.7, 'relative_humidity_2m': 55, 'windspeed_10m': 4.8, 'apparent_temperature': 25.8}"
8046,"{'temperature_2m': 25.2, 'relative_humidity_2m': 51, 'windspeed_10m': 7.4, 'apparent_temperature': 26.5}"
8047,"{'temperature_2m': 24.5, 'relative_humidity_2m': 48, 'windspeed_10m': 9.1, 'apparent_temperature': 26.0}"
8048,"{'temperature_2m': 23.7, 'relative_humidity_2m': 38, 'windspeed_10m': 8.4, 'apparent_temperature': 23.6}"
8049,"{'temperature_2m': 26.3, 'relative_humidity_2m': 81, 'windspeed_10m': 26.8, 'apparent_temperature': 27.8}"
8050,"{'temperature_2m': 23.4, 'relative_humidity_2m': 91, 'windspeed_10m': 6.6, 'apparent_temperature': 27.2}"
8051,"{'temperature_2m': 26.2, 'relative_humidity_2m': 73, 'windspeed_10m': 5.7, 'apparent_temperature': 29.7}"
8052,"{'temperature_2m': 26.9, 'relative_humidity_2m': 76, 'windspeed_10m': 30.4, 'apparent_temperature': 27.6}"
8053,"{'temperature_2m': 20.4, 'relative_humidity_2m': 80, 'windspeed_10m': 9.0, 'apparent_temperature': 23.1}"
8054,"{'temperature_2m': 21.9, 'relative_humidity_2m': 70, 'windspeed_10m': 3.7, 'apparent_temperature': 23.6}"
8055,"{'temperature_2m': 26.2, 'relative_humidity_2m': 83, 'windspeed_10m': 32.0, 'apparent_temperature': 27.1}"
8056,"{'temperature_2m': 26.8, 'relative_humidity_2m': 59, 'windspeed_10m': 17.3, 'apparent_temperature': 27.3}"
8057,"{'temperature_2m': 16.3, 'relative_humidity_2m': 91, 'windspeed_10m': 5.1, 'apparent_temperature': 17.2}"
8058,"{'temperature_2m': 26.3, 'relative_humidity_2m': 80, 'windspeed_10m': 33.5, 'apparent_temperature': 26.7}"
8059,"{'temperature_2m': 23.6, 'relative_humidity_2m': 72, 'windspeed_10m': 6.8, 'apparent_temperature': 26.1}"
8060,"{'temperature_2m': 18.4, 'relative_humidity_2m': 99, 'windspeed_10m': 4.7, 'apparent_temperature': 20.8}"
8061,"{'temperature_2m': 24.1, 'relative_humidity_2m': 64, 'windspeed_10m': 6.1, 'apparent_temperature': 25.9}"
8062,"{'temperature_2m': 26.9, 'relative_humidity_2m': 81, 'windspeed_10m': 6.4, 'apparent_temperature': 31.7}"
8063,"{'temperature_2m': 23.3, 'relative_humidity_2m': 64, 'windspeed_10m': 7.9, 'apparent_temperature': 25.0}"
8064,"{'temperature_2m': 30.5, 'relative_humidity_2m': 65, 'windspeed_10m': 7.9, 'apparent_temperature': 34.9}"
8065,"{'temperature_2m': 29.8, 'relative_humidity_2m': 69, 'windspeed_10m': 5.5, 'apparent_temperature': 36.3}"
8066,"{'temperature_2m': 24.0, 'relative_humidity_2m': 63, 'windspeed_10m': 8.8, 'apparent_temperature': 25.3}"
8067,"{'temperature_2m': 21.9, 'relative_humidity_2m': 67, 'windspeed_10m': 6.5, 'apparent_temperature': 23.0}"
8068,"{'temperature_2m': 23.0, 'relative_humidity_2m': 74, 'windspeed_10m': 6.8, 'apparent_temperature': 25.0}"
8069,"{'temperature_2m': 23.8, 'relative_humidity_2m': 71, 'windspeed_10m': 5.4, 'apparent_temperature': 26.4}"
8070,"{'temperature_2m': 23.1, 'relative_humidity_2m': 73, 'windspeed_10m': 7.3, 'apparent_temperature': 25.1}"
8071,"{'temperature_2m': 22.8, 'relative_humidity_2m': 70, 'windspeed_10m': 8.7, 'apparent_temperature': 24.8}"
8072,"{'temperature_2m': 22.8, 'relative_humidity_2m': 70, 'windspeed_10m': 8.7, 'apparent_temperature': 24.8}"
8073,"{'temperature_2m': 26.3, 'relative_humidity_2m': 85, 'windspeed_10m': 8.0, 'apparent_temperature': 30.9}"
8074,"{'temperature_2m': 26.3, 'relative_humidity_2m': 85, 'windspeed_10m': 8.0, 'apparent_temperature': 30.9}"
8075,"{'temperature_2m': 28.7, 'relative_humidity_2m': 77, 'windspeed_10m': 2.8, 'apparent_temperature': 35.7}"
8076,"{'temperature_2m': 27.2, 'relative_humidity_2m': 79, 'windspeed_10m': 6.6, 'apparent_temperature': 31.9}"
8077,"{'temperature_2m': 25.4, 'relative_humidity_2m': 93, 'windspeed_10m': 9.9, 'apparent_temperature': 30.1}"
8078,"{'temperature_2m': 21.9, 'relative_humidity_2m': 67, 'windspeed_10m': 6.5, 'apparent_temperature': 23.0}"
8079,"{'temperature_2m': 29.1, 'relative_humidity_2m': 77, 'windspeed_10m': 4.6, 'apparent_temperature': 35.3}"
8080,"{'temperature_2m': 17.8, 'relative_humidity_2m': 86, 'windspeed_10m': 1.5, 'apparent_temperature': 19.4}"
8081,"{'temperature_2m': 15.6, 'relative_humidity_2m': 93, 'windspeed_10m': 4.2, 'apparent_temperature': 16.4}"
8082,"{'temperature_2m': 19.5, 'relative_humidity_2m': 78, 'windspeed_10m': 9.3, 'apparent_temperature': 20.1}"
8083,"{'temperature_2m': 17.8, 'relative_humidity_2m': 86, 'windspeed_10m': 1.5, 'apparent_temperature': 19.4}"
8084,"{'temperature_2m': 20.5, 'relative_humidity_2m': 87, 'windspeed_10m': 8.0, 'apparent_temperature': 22.3}"
8085,"{'temperature_2m': 31.9, 'relative_humidity_2m': 59, 'windspeed_10m': 5.9, 'apparent_temperature': 38.4}"
8086,"{'temperature_2m': 19.5, 'relative_humidity_2m': 78, 'windspeed_10m': 9.3, 'apparent_temperature': 20.1}"
8087,"{'temperature_2m': 32.2, 'relative_humidity_2m': 57, 'windspeed_10m': 7.8, 'apparent_temperature': 36.6}"
8088,"{'temperature_2m': 24.1, 'relative_humidity_2m': 95, 'windspeed_10m': 3.6, 'apparent_temperature': 29.2}"
8089,"{'temperature_2m': 25.1, 'relative_humidity_2m': 92, 'windspeed_10m': 2.7, 'apparent_temperature': 30.5}"
8090,"{'temperature_2m': 20.5, 'relative_humidity_2m': 87, 'windspeed_10m': 8.0, 'apparent_temperature': 22.3}"
8091,"{'temperature_2m': 25.1, 'relative_humidity_2m': 92, 'windspeed_10m': 2.7, 'apparent_temperature': 30.5}"
8092,"{'temperature_2m': 20.5, 'relative_humidity_2m': 87, 'windspeed_10m': 8.0, 'apparent_temperature': 22.3}"
8093,"{'temperature_2m': 32.9, 'relative_humidity_2m': 52, 'windspeed_10m': 6.7, 'apparent_temperature': 37.8}"
8094,"{'temperature_2m': 21.1, 'relative_humidity_2m': 75, 'windspeed_10m': 3.9, 'apparent_temperature': 22.9}"
8095,"{'temperature_2m': 23.1, 'relative_humidity_2m': 64, 'windspeed_10m': 8.0, 'apparent_temperature': 23.9}"
8096,"{'temperature_2m': 22.9, 'relative_humidity_2m': 58, 'windspeed_10m': 5.5, 'apparent_temperature': 25.1}"
8097,"{'temperature_2m': 21.8, 'relative_humidity_2m': 63, 'windspeed_10m': 8.7, 'apparent_temperature': 23.0}"
8098,"{'temperature_2m': 29.2, 'relative_humidity_2m': 76, 'windspeed_10m': 4.7, 'apparent_temperature': 34.9}"
8099,"{'temperature_2m': 27.1, 'relative_humidity_2m': 80, 'windspeed_10m': 1.8, 'apparent_temperature': 32.5}"
8100,"{'temperature_2m': 33.2, 'relative_humidity_2m': 46, 'windspeed_10m': 8.4, 'apparent_temperature': 36.4}"
8101,"{'temperature_2m': 31.5, 'relative_humidity_2m': 54, 'windspeed_10m': 13.9, 'apparent_temperature': 34.8}"
8102,"{'temperature_2m': 29.9, 'relative_humidity_2m': 65, 'windspeed_10m': 19.0, 'apparent_temperature': 32.4}"
8103,"{'temperature_2m': 33.6, 'relative_humidity_2m': 45, 'windspeed_10m': 11.7, 'apparent_temperature': 37.7}"
8104,"{'temperature_2m': 21.3, 'relative_humidity_2m': 80, 'windspeed_10m': 2.5, 'apparent_temperature': 23.7}"
8105,"{'temperature_2m': 25.1, 'relative_humidity_2m': 60, 'windspeed_10m': 8.3, 'apparent_temperature': 26.3}"
8106,"{'temperature_2m': 30.1, 'relative_humidity_2m': 63, 'windspeed_10m': 7.5, 'apparent_temperature': 34.0}"
8107,"{'temperature_2m': 26.8, 'relative_humidity_2m': 77, 'windspeed_10m': 5.4, 'apparent_temperature': 31.1}"
8108,"{'temperature_2m': 26.8, 'relative_humidity_2m': 90, 'windspeed_10m': 8.6, 'apparent_temperature': 32.2}"
8109,"{'temperature_2m': 32.4, 'relative_humidity_2m': 51, 'windspeed_10m': 15.8, 'apparent_temperature': 35.5}"
8110,"{'temperature_2m': 15.9, 'relative_humidity_2m': 100, 'windspeed_10m': 1.5, 'apparent_temperature': 17.7}"
8111,"{'temperature_2m': 29.4, 'relative_humidity_2m': 65, 'windspeed_10m': 9.7, 'apparent_temperature': 33.1}"
8112,"{'temperature_2m': 27.6, 'relative_humidity_2m': 74, 'windspeed_10m': 13.4, 'apparent_temperature': 30.8}"
8113,"{'temperature_2m': 28.3, 'relative_humidity_2m': 34, 'windspeed_10m': 4.8, 'apparent_temperature': 27.8}"
8114,"{'temperature_2m': 28.0, 'relative_humidity_2m': 37, 'windspeed_10m': 7.4, 'apparent_temperature': 28.0}"
8115,"{'temperature_2m': 28.0, 'relative_humidity_2m': 37, 'windspeed_10m': 7.4, 'apparent_temperature': 28.0}"
8116,"{'temperature_2m': 28.1, 'relative_humidity_2m': 34, 'windspeed_10m': 7.7, 'apparent_temperature': 27.3}"
8117,"{'temperature_2m': 28.0, 'relative_humidity_2m': 37, 'windspeed_10m': 7.4, 'apparent_temperature': 28.0}"
8118,"{'temperature_2m': 28.3, 'relative_humidity_2m': 34, 'windspeed_10m': 4.8, 'apparent_temperature': 27.8}"
8119,"{'temperature_2m': 26.3, 'relative_humidity_2m': 43, 'windspeed_10m': 9.7, 'apparent_temperature': 25.7}"
8120,"{'temperature_2m': 26.3, 'relative_humidity_2m': 43, 'windspeed_10m': 9.4, 'apparent_temperature': 25.8}"
8121,"{'temperature_2m': 26.3, 'relative_humidity_2m': 43, 'windspeed_10m': 9.7, 'apparent_temperature': 25.7}"
8122,"{'temperature_2m': 25.8, 'relative_humidity_2m': 45, 'windspeed_10m': 9.5, 'apparent_temperature': 25.3}"
8123,"{'temperature_2m': 26.3, 'relative_humidity_2m': 43, 'windspeed_10m': 9.7, 'apparent_temperature': 25.7}"
8124,"{'temperature_2m': 25.8, 'relative_humidity_2m': 45, 'windspeed_10m': 9.5, 'apparent_temperature': 25.3}"
8125,"{'temperature_2m': 26.3, 'relative_humidity_2m': 43, 'windspeed_10m': 9.4, 'apparent_temperature': 25.8}"
8126,"{'temperature_2m': 21.0, 'relative_humidity_2m': 75, 'windspeed_10m': 6.6, 'apparent_temperature': 22.2}"
8127,"{'temperature_2m': 23.8, 'relative_humidity_2m': 62, 'windspeed_10m': 4.6, 'apparent_temperature': 25.2}"
8128,"{'temperature_2m': 23.8, 'relative_humidity_2m': 62, 'windspeed_10m': 4.6, 'apparent_temperature': 25.2}"
8129,"{'temperature_2m': 26.3, 'relative_humidity_2m': 43, 'windspeed_10m': 9.4, 'apparent_temperature': 25.8}"
8130,"{'temperature_2m': 26.3, 'relative_humidity_2m': 43, 'windspeed_10m': 9.4, 'apparent_temperature': 25.8}"
8131,"{'temperature_2m': 27.7, 'relative_humidity_2m': 38, 'windspeed_10m': 13.4, 'apparent_temperature': 26.4}"
8132,"{'temperature_2m': 27.7, 'relative_humidity_2m': 39, 'windspeed_10m': 13.2, 'apparent_temperature': 28.2}"
8133,"{'temperature_2m': 25.4, 'relative_humidity_2m': 48, 'windspeed_10m': 9.0, 'apparent_temperature': 25.3}"
8134,"{'temperature_2m': 26.4, 'relative_humidity_2m': 44, 'windspeed_10m': 14.5, 'apparent_temperature': 25.2}"
8135,"{'temperature_2m': 26.4, 'relative_humidity_2m': 44, 'windspeed_10m': 14.5, 'apparent_temperature': 25.2}"
8136,"{'temperature_2m': 26.4, 'relative_humidity_2m': 44, 'windspeed_10m': 14.5, 'apparent_temperature': 25.2}"
8137,"{'temperature_2m': 27.7, 'relative_humidity_2m': 39, 'windspeed_10m': 13.2, 'apparent_temperature': 28.2}"
8138,"{'temperature_2m': 27.7, 'relative_humidity_2m': 39, 'windspeed_10m': 13.2, 'apparent_temperature': 28.2}"
8139,"{'temperature_2m': 21.2, 'relative_humidity_2m': 81, 'windspeed_10m': 5.8, 'apparent_temperature': 23.2}"
8140,"{'temperature_2m': 23.0, 'relative_humidity_2m': 70, 'windspeed_10m': 6.8, 'apparent_temperature': 24.5}"
8141,"{'temperature_2m': 23.0, 'relative_humidity_2m': 70, 'windspeed_10m': 6.8, 'apparent_temperature': 24.5}"
8142,"{'temperature_2m': 27.7, 'relative_humidity_2m': 39, 'windspeed_10m': 13.2, 'apparent_temperature': 28.2}"
8143,"{'temperature_2m': 24.9, 'relative_humidity_2m': 50, 'windspeed_10m': 9.6, 'apparent_temperature': 24.7}"
8144,"{'temperature_2m': 30.4, 'relative_humidity_2m': 37, 'windspeed_10m': 5.7, 'apparent_temperature': 32.3}"
8145,"{'temperature_2m': 23.5, 'relative_humidity_2m': 59, 'windspeed_10m': 7.6, 'apparent_temperature': 24.0}"
8146,"{'temperature_2m': 30.4, 'relative_humidity_2m': 37, 'windspeed_10m': 4.2, 'apparent_temperature': 31.0}"
8147,"{'temperature_2m': 30.4, 'relative_humidity_2m': 37, 'windspeed_10m': 5.7, 'apparent_temperature': 32.3}"
8148,"{'temperature_2m': 30.4, 'relative_humidity_2m': 37, 'windspeed_10m': 4.2, 'apparent_temperature': 31.0}"
8149,"{'temperature_2m': 30.5, 'relative_humidity_2m': 37, 'windspeed_10m': 2.0, 'apparent_temperature': 31.5}"
8150,"{'temperature_2m': 30.4, 'relative_humidity_2m': 37, 'windspeed_10m': 5.7, 'apparent_temperature': 32.3}"
8151,"{'temperature_2m': 31.8, 'relative_humidity_2m': 39, 'windspeed_10m': 14.0, 'apparent_temperature': 31.8}"
8152,"{'temperature_2m': 25.5, 'relative_humidity_2m': 62, 'windspeed_10m': 9.5, 'apparent_temperature': 26.9}"
8153,"{'temperature_2m': 32.3, 'relative_humidity_2m': 37, 'windspeed_10m': 12.0, 'apparent_temperature': 33.8}"
8154,"{'temperature_2m': 25.5, 'relative_humidity_2m': 62, 'windspeed_10m': 9.5, 'apparent_temperature': 26.9}"
8155,"{'temperature_2m': 29.9, 'relative_humidity_2m': 43, 'windspeed_10m': 12.7, 'apparent_temperature': 30.1}"
8156,"{'temperature_2m': 23.7, 'relative_humidity_2m': 71, 'windspeed_10m': 11.2, 'apparent_temperature': 25.0}"
8157,"{'temperature_2m': 27.4, 'relative_humidity_2m': 57, 'windspeed_10m': 16.1, 'apparent_temperature': 28.0}"
8158,"{'temperature_2m': 22.9, 'relative_humidity_2m': 82, 'windspeed_10m': 8.0, 'apparent_temperature': 25.4}"
8159,"{'temperature_2m': 32.8, 'relative_humidity_2m': 34, 'windspeed_10m': 5.2, 'apparent_temperature': 33.6}"
8160,"{'temperature_2m': 28.4, 'relative_humidity_2m': 71, 'windspeed_10m': 14.8, 'apparent_temperature': 32.5}"
8161,"{'temperature_2m': 28.4, 'relative_humidity_2m': 71, 'windspeed_10m': 14.8, 'apparent_temperature': 32.5}"
8162,"{'temperature_2m': 29.9, 'relative_humidity_2m': 62, 'windspeed_10m': 15.0, 'apparent_temperature': 32.8}"
8163,"{'temperature_2m': 30.1, 'relative_humidity_2m': 59, 'windspeed_10m': 15.5, 'apparent_temperature': 32.8}"
8164,"{'temperature_2m': 29.2, 'relative_humidity_2m': 66, 'windspeed_10m': 11.8, 'apparent_temperature': 32.4}"
8165,"{'temperature_2m': 29.2, 'relative_humidity_2m': 66, 'windspeed_10m': 11.8, 'apparent_temperature': 32.4}"
8166,"{'temperature_2m': 25.0, 'relative_humidity_2m': 82, 'windspeed_10m': 3.7, 'apparent_temperature': 29.2}"
8167,"{'temperature_2m': 26.5, 'relative_humidity_2m': 75, 'windspeed_10m': 23.9, 'apparent_temperature': 27.7}"
8168,"{'temperature_2m': 24.9, 'relative_humidity_2m': 79, 'windspeed_10m': 10.2, 'apparent_temperature': 27.8}"
8169,"{'temperature_2m': 25.5, 'relative_humidity_2m': 83, 'windspeed_10m': 20.9, 'apparent_temperature': 27.7}"
8170,"{'temperature_2m': 25.9, 'relative_humidity_2m': 84, 'windspeed_10m': 17.9, 'apparent_temperature': 28.8}"
8171,"{'temperature_2m': 26.2, 'relative_humidity_2m': 77, 'windspeed_10m': 24.3, 'apparent_temperature': 27.5}"
8172,"{'temperature_2m': 26.5, 'relative_humidity_2m': 75, 'windspeed_10m': 23.9, 'apparent_temperature': 27.7}"
8173,"{'temperature_2m': 26.5, 'relative_humidity_2m': 75, 'windspeed_10m': 23.9, 'apparent_temperature': 27.7}"
8174,"{'temperature_2m': 24.1, 'relative_humidity_2m': 85, 'windspeed_10m': 9.0, 'apparent_temperature': 27.4}"
8175,"{'temperature_2m': 26.0, 'relative_humidity_2m': 79, 'windspeed_10m': 12.6, 'apparent_temperature': 29.1}"
8176,"{'temperature_2m': 26.2, 'relative_humidity_2m': 77, 'windspeed_10m': 24.3, 'apparent_temperature': 27.5}"
8177,"{'temperature_2m': 26.5, 'relative_humidity_2m': 75, 'windspeed_10m': 23.9, 'apparent_temperature': 27.7}"
8178,"{'temperature_2m': 31.4, 'relative_humidity_2m': 51, 'windspeed_10m': 20.0, 'apparent_temperature': 33.0}"
8179,"{'temperature_2m': 31.9, 'relative_humidity_2m': 51, 'windspeed_10m': 15.8, 'apparent_temperature': 34.4}"
8180,"{'temperature_2m': 29.3, 'relative_humidity_2m': 68, 'windspeed_10m': 23.8, 'apparent_temperature': 31.3}"
8181,"{'temperature_2m': 31.8, 'relative_humidity_2m': 54, 'windspeed_10m': 18.8, 'apparent_temperature': 34.3}"
8182,"{'temperature_2m': 30.6, 'relative_humidity_2m': 63, 'windspeed_10m': 20.0, 'apparent_temperature': 33.0}"
8183,"{'temperature_2m': 29.4, 'relative_humidity_2m': 67, 'windspeed_10m': 21.7, 'apparent_temperature': 32.0}"
8184,"{'temperature_2m': 29.4, 'relative_humidity_2m': 67, 'windspeed_10m': 21.7, 'apparent_temperature': 32.0}"
8185,"{'temperature_2m': 24.4, 'relative_humidity_2m': 92, 'windspeed_10m': 11.0, 'apparent_temperature': 28.3}"
8186,"{'temperature_2m': 29.4, 'relative_humidity_2m': 67, 'windspeed_10m': 21.7, 'apparent_temperature': 32.0}"
8187,"{'temperature_2m': 23.8, 'relative_humidity_2m': 91, 'windspeed_10m': 8.5, 'apparent_temperature': 27.7}"
8188,"{'temperature_2m': 29.4, 'relative_humidity_2m': 67, 'windspeed_10m': 21.7, 'apparent_temperature': 32.0}"
8189,"{'temperature_2m': 31.8, 'relative_humidity_2m': 54, 'windspeed_10m': 18.8, 'apparent_temperature': 34.3}"
8190,"{'temperature_2m': 27.1, 'relative_humidity_2m': 72, 'windspeed_10m': 21.3, 'apparent_temperature': 28.8}"
8191,"{'temperature_2m': 24.9, 'relative_humidity_2m': 86, 'windspeed_10m': 21.2, 'apparent_temperature': 27.0}"
8192,"{'temperature_2m': 27.6, 'relative_humidity_2m': 70, 'windspeed_10m': 21.3, 'apparent_temperature': 29.2}"
8193,"{'temperature_2m': 27.6, 'relative_humidity_2m': 70, 'windspeed_10m': 21.3, 'apparent_temperature': 29.2}"
8194,"{'temperature_2m': 27.5, 'relative_humidity_2m': 72, 'windspeed_10m': 19.4, 'apparent_temperature': 29.7}"
8195,"{'temperature_2m': 29.8, 'relative_humidity_2m': 62, 'windspeed_10m': 16.0, 'apparent_temperature': 32.6}"
8196,"{'temperature_2m': 29.8, 'relative_humidity_2m': 62, 'windspeed_10m': 16.0, 'apparent_temperature': 32.6}"
8197,"{'temperature_2m': 29.4, 'relative_humidity_2m': 57, 'windspeed_10m': 9.8, 'apparent_temperature': 31.8}"
8198,"{'temperature_2m': 28.2, 'relative_humidity_2m': 66, 'windspeed_10m': 18.9, 'apparent_temperature': 29.9}"
8199,"{'temperature_2m': 25.1, 'relative_humidity_2m': 78, 'windspeed_10m': 8.9, 'apparent_temperature': 28.2}"
8200,"{'temperature_2m': 29.6, 'relative_humidity_2m': 59, 'windspeed_10m': 13.8, 'apparent_temperature': 32.4}"
8201,"{'temperature_2m': 27.3, 'relative_humidity_2m': 66, 'windspeed_10m': 8.1, 'apparent_temperature': 30.2}"
8202,"{'temperature_2m': 23.8, 'relative_humidity_2m': 62, 'windspeed_10m': 20.5, 'apparent_temperature': 23.0}"
8203,"{'temperature_2m': 25.3, 'relative_humidity_2m': 35, 'windspeed_10m': 14.0, 'apparent_temperature': 24.0}"
8204,"{'temperature_2m': 21.4, 'relative_humidity_2m': 48, 'windspeed_10m': 18.3, 'apparent_temperature': 18.7}"
8205,"{'temperature_2m': 26.6, 'relative_humidity_2m': 55, 'windspeed_10m': 12.2, 'apparent_temperature': 27.3}"
8206,"{'temperature_2m': 19.2, 'relative_humidity_2m': 59, 'windspeed_10m': 15.9, 'apparent_temperature': 17.2}"
8207,"{'temperature_2m': 22.9, 'relative_humidity_2m': 47, 'windspeed_10m': 8.0, 'apparent_temperature': 22.4}"
8208,"{'temperature_2m': 25.6, 'relative_humidity_2m': 72, 'windspeed_10m': 5.1, 'apparent_temperature': 28.7}"
8209,"{'temperature_2m': 21.8, 'relative_humidity_2m': 76, 'windspeed_10m': 5.4, 'apparent_temperature': 23.7}"
8210,"{'temperature_2m': 25.6, 'relative_humidity_2m': 72, 'windspeed_10m': 5.1, 'apparent_temperature': 28.7}"
8211,"{'temperature_2m': 26.0, 'relative_humidity_2m': 70, 'windspeed_10m': 5.9, 'apparent_temperature': 29.0}"
8212,"{'temperature_2m': 26.1, 'relative_humidity_2m': 70, 'windspeed_10m': 6.9, 'apparent_temperature': 28.9}"
8213,"{'temperature_2m': 26.1, 'relative_humidity_2m': 69, 'windspeed_10m': 7.9, 'apparent_temperature': 28.7}"
8214,"{'temperature_2m': 26.1, 'relative_humidity_2m': 69, 'windspeed_10m': 7.9, 'apparent_temperature': 28.7}"
