ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tournament_id,loser_id,winner_id,match_id,Winner_Sets_Before,Winner_Gems_Before,Loser_Sets_Before,Loser_Gems_Before
1,Adelaide 1,Adelaide International 1,2022-01-03,ATP250,Outdoor,Hard,1st Round,3.0,Kwon S.W.,Nishioka Y.,53,81.0,1115,823.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.7,2.26,1.76,2.5,1.64,2.22,Adelaide 1_ATP250_2022,106415,126952,Adelaide 1_ATP250_2022_126952_106415,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-03,ATP250,Outdoor,Hard,1st Round,3.0,Monteiro T.,Altmaier D.,89,84.0,805,813.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.61,2.49,1.6,2.6,1.62,2.38,1.57,Adelaide 1_ATP250_2022,127157,106329,Adelaide 1_ATP250_2022_106329_127157,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-03,ATP250,Outdoor,Hard,1st Round,3.0,Djere L.,Carballes Baena R.,52,79.0,1131,837.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.81,2.1,1.83,2.26,1.7,2.12,Adelaide 1_ATP250_2022,106148,111513,Adelaide 1_ATP250_2022_111513_106148,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-03,ATP250,Outdoor,Hard,1st Round,3.0,Johnson S.,Vukic A.,85,156.0,812,440.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,2.21,1.74,2.3,1.8,2.1,1.72,Adelaide 1_ATP250_2022,126846,105449,Adelaide 1_ATP250_2022_105449_126846,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-04,ATP250,Outdoor,Hard,1st Round,3.0,Moutet C.,Rune H.,92,103.0,797,740.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.66,1.53,2.81,1.54,2.64,1.47,Adelaide 1_ATP250_2022,208029,144895,Adelaide 1_ATP250_2022_144895_208029,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-04,ATP250,Outdoor,Hard,1st Round,3.0,Daniel T.,Musetti L.,125,59.0,584,1004.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.8,2.19,1.75,2.25,1.8,2.09,1.73,Adelaide 1_ATP250_2022,207518,106121,Adelaide 1_ATP250_2022_106121_207518,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-04,ATP250,Outdoor,Hard,1st Round,3.0,Gerasimov E.,Fucsovics M.,113,40.0,665,1459.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.91,1.46,2.91,1.57,2.62,1.48,Adelaide 1_ATP250_2022,105916,106078,Adelaide 1_ATP250_2022_106078_105916,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-04,ATP250,Outdoor,Hard,1st Round,3.0,Ymer M.,Bonzi B.,94,64.0,782,969.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.15,1.78,2.15,1.82,2.04,1.77,Adelaide 1_ATP250_2022,126127,144707,Adelaide 1_ATP250_2022_144707_126127,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-04,ATP250,Outdoor,Hard,1st Round,3.0,Cerundolo J.M.,Bolt A.,90,137.0,803,506.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.87,1.47,3.32,1.47,2.89,1.41,Adelaide 1_ATP250_2022,106109,207678,Adelaide 1_ATP250_2022_207678_106109,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-04,ATP250,Outdoor,Hard,1st Round,3.0,Paul T.,Vesely J.,43,83.0,1349,822.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.4,1.35,3.45,1.35,3.6,1.32,3.35,Adelaide 1_ATP250_2022,106210,126205,Adelaide 1_ATP250_2022_126205_106210,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-04,ATP250,Outdoor,Hard,1st Round,3.0,Mager G.,Cerundolo F.,62,127.0,978,582.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,1.94,1.94,2.0,2.07,1.9,1.88,Adelaide 1_ATP250_2022,202103,126149,Adelaide 1_ATP250_2022_126149_202103,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-04,ATP250,Outdoor,Hard,1st Round,3.0,Kokkinakis T.,Millman J.,171,72.0,394,875.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.8,2.11,1.87,2.15,1.77,2.03,Adelaide 1_ATP250_2022,105357,106423,Adelaide 1_ATP250_2022_106423_105357,0.0,0.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-05,ATP250,Outdoor,Hard,2nd Round,3.0,Djere L.,Moutet C.,52,92.0,1131,797.0,4.0,6.0,7.0,5.0,,,,,,,1.0,1.0,Retired,2.3,1.61,2.31,1.69,2.49,1.72,2.28,1.62,Adelaide 1_ATP250_2022,144895,111513,Adelaide 1_ATP250_2022_111513_144895,2.0,3.0,2.0,3.0
1,Adelaide 1,Adelaide International 1,2022-01-05,ATP250,Outdoor,Hard,2nd Round,3.0,Cilic M.,Monteiro T.,30,89.0,1710,805.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.34,3.6,1.35,3.7,1.3,3.44,Adelaide 1_ATP250_2022,106329,105227,Adelaide 1_ATP250_2022_105227_106329,0.0,0.0,1.0,2.0
1,Adelaide 1,Adelaide International 1,2022-01-05,ATP250,Outdoor,Hard,2nd Round,3.0,Ymer M.,Kwon S.W.,94,53.0,782,1115.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.33,1.68,2.41,1.71,2.31,1.6,Adelaide 1_ATP250_2022,126952,144707,Adelaide 1_ATP250_2022_144707_126952,2.0,4.0,2.0,9.0
1,Adelaide 1,Adelaide International 1,2022-01-05,ATP250,Outdoor,Hard,2nd Round,3.0,Kokkinakis T.,Tiafoe F.,171,38.0,394,1492.0,3.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,2.3,1.61,2.37,1.66,2.4,1.73,2.26,1.63,Adelaide 1_ATP250_2022,126207,106423,Adelaide 1_ATP250_2022_106423_126207,2.0,5.0,0.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-06,ATP250,Outdoor,Hard,2nd Round,3.0,Paul T.,Daniel T.,43,125.0,1349,584.0,6.0,4.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.4,1.3,3.93,1.38,3.93,1.29,3.5,Adelaide 1_ATP250_2022,106121,126205,Adelaide 1_ATP250_2022_126205_106121,1.0,2.0,1.0,4.0
1,Adelaide 1,Adelaide International 1,2022-01-06,ATP250,Outdoor,Hard,2nd Round,3.0,Gerasimov E.,Mager G.,113,62.0,665,978.0,6.0,1.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.2,1.75,2.21,1.75,2.45,1.67,2.18,Adelaide 1_ATP250_2022,126149,106078,Adelaide 1_ATP250_2022_106078_126149,2.0,5.0,1.0,1.0
1,Adelaide 1,Adelaide International 1,2022-01-06,ATP250,Outdoor,Hard,2nd Round,3.0,Khachanov K.,Johnson S.,29,85.0,1731,812.0,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,4.0,1.29,3.99,1.3,4.36,1.24,3.91,Adelaide 1_ATP250_2022,105449,111575,Adelaide 1_ATP250_2022_111575_105449,0.0,0.0,1.0,0.0
1,Adelaide 1,Adelaide International 1,2022-01-06,ATP250,Outdoor,Hard,2nd Round,3.0,Monfils G.,Cerundolo J.M.,21,90.0,2158,803.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.2,5.21,1.22,5.55,1.18,4.68,Adelaide 1_ATP250_2022,207678,104792,Adelaide 1_ATP250_2022_104792_207678,0.0,0.0,2.0,6.0
1,Adelaide 1,Adelaide International 1,2022-01-07,ATP250,Outdoor,Hard,Quarterfinals,3.0,Cilic M.,Djere L.,30,52.0,1710,1131.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.31,3.85,1.33,4.15,1.29,3.58,Adelaide 1_ATP250_2022,111513,105227,Adelaide 1_ATP250_2022_105227_111513,2.0,3.0,2.0,3.0
1,Adelaide 1,Adelaide International 1,2022-01-07,ATP250,Outdoor,Hard,Quarterfinals,3.0,Monfils G.,Paul T.,21,43.0,2158,1349.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.63,2.44,1.63,2.7,1.56,2.42,Adelaide 1_ATP250_2022,126205,104792,Adelaide 1_ATP250_2022_104792_126205,2.0,9.0,2.0,5.0
1,Adelaide 1,Adelaide International 1,2022-01-07,ATP250,Outdoor,Hard,Quarterfinals,3.0,Khachanov K.,Gerasimov E.,29,113.0,1731,665.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.3,1.3,4.3,1.26,3.81,Adelaide 1_ATP250_2022,106078,111575,Adelaide 1_ATP250_2022_111575_106078,1.0,4.0,3.0,10.0
1,Adelaide 1,Adelaide International 1,2022-01-07,ATP250,Outdoor,Hard,Quarterfinals,3.0,Kokkinakis T.,Ymer M.,171,94.0,394,782.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.3,1.68,2.33,1.71,2.39,1.63,2.26,Adelaide 1_ATP250_2022,144707,106423,Adelaide 1_ATP250_2022_106423_144707,3.0,9.0,4.0,11.0
1,Adelaide 1,Adelaide International 1,2022-01-08,ATP250,Outdoor,Hard,Semifinals,3.0,Khachanov K.,Cilic M.,29,30.0,1731,1710.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.16,1.78,2.28,1.83,2.14,1.7,Adelaide 1_ATP250_2022,105227,111575,Adelaide 1_ATP250_2022_111575_105227,3.0,9.0,4.0,10.0
1,Adelaide 1,Adelaide International 1,2022-01-08,ATP250,Outdoor,Hard,Semifinals,3.0,Monfils G.,Kokkinakis T.,21,171.0,2158,394.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.41,3.17,1.44,3.4,1.37,3.04,Adelaide 1_ATP250_2022,106423,104792,Adelaide 1_ATP250_2022_104792_106423,4.0,16.0,4.0,10.0
1,Adelaide 1,Adelaide International 1,2022-01-09,ATP250,Outdoor,Hard,The Final,3.0,Monfils G.,Khachanov K.,21,29.0,2158,1731.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.63,2.44,1.67,2.5,1.6,2.34,Adelaide 1_ATP250_2022,111575,104792,Adelaide 1_ATP250_2022_104792_111575,6.0,24.0,5.0,13.0
3,Adelaide 2,Adelaide International 2,2022-01-10,ATP250,Outdoor,Hard,1st Round,3.0,Vukic A.,Bublik A.,160,35.0,440,1538.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.02,1.88,2.24,1.95,2.02,1.79,Adelaide 2_ATP250_2022,122330,126846,Adelaide 2_ATP250_2022_126846_122330,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-10,ATP250,Outdoor,Hard,1st Round,3.0,Paul T.,Tiafoe F.,41,37.0,1374,1492.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.07,1.83,2.25,1.83,2.07,1.75,Adelaide 2_ATP250_2022,126207,126205,Adelaide 2_ATP250_2022_126205_126207,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-10,ATP250,Outdoor,Hard,1st Round,3.0,Rinderknech A.,Mcdonald M.,58,55.0,1057,1094.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.41,1.63,2.5,1.66,2.37,1.57,Adelaide 2_ATP250_2022,111456,126239,Adelaide 2_ATP250_2022_126239_111456,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-10,ATP250,Outdoor,Hard,1st Round,3.0,Munar J.,Millman J.,72,80.0,868,820.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.35,1.65,2.35,1.77,2.14,1.71,Adelaide 2_ATP250_2022,105357,144719,Adelaide 2_ATP250_2022_144719_105357,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Moutet C.,Struff J.L.,115,50.0,643,1171.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.1,1.81,2.15,1.84,2.03,1.79,Adelaide 2_ATP250_2022,105526,144895,Adelaide 2_ATP250_2022_144895_105526,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Kwon S.W.,Harris L.,53,32.0,1110,1629.0,5.0,7.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.61,2.41,1.63,2.47,1.63,2.33,1.59,Adelaide 2_ATP250_2022,144750,126952,Adelaide 2_ATP250_2022_126952_144750,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Johnson S.,Bolt A.,84,142.0,807,496.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.32,3.67,1.4,3.67,1.33,3.29,Adelaide 2_ATP250_2022,106109,105449,Adelaide 2_ATP250_2022_105449_106109,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Bonzi B.,Carballes Baena R.,65,76.0,969,837.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.68,2.27,1.68,2.75,1.55,2.42,Adelaide 2_ATP250_2022,106148,126127,Adelaide 2_ATP250_2022_126127_106148,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Fucsovics M.,Van De Zandschulp B.,38,56.0,1447,1069.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.19,1.75,2.46,1.76,2.17,1.69,Adelaide 2_ATP250_2022,122298,105916,Adelaide 2_ATP250_2022_105916_122298,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Mager G.,Gerasimov E.,63,106.0,982,712.0,4.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.66,2.43,1.62,2.43,1.74,2.23,1.65,Adelaide 2_ATP250_2022,106078,126149,Adelaide 2_ATP250_2022_126149_106078,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Kokkinakis T.,Paire B.,145,47.0,480,1205.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.31,3.74,1.33,4.33,1.28,3.64,Adelaide 2_ATP250_2022,105332,106423,Adelaide 2_ATP250_2022_106423_105332,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Monteiro T.,Nishioka Y.,83,99.0,809,748.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.9,1.9,1.95,1.93,1.95,2.0,1.88,1.92,Adelaide 2_ATP250_2022,106415,106329,Adelaide 2_ATP250_2022_106329_106415,0.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-11,ATP250,Outdoor,Hard,2nd Round,3.0,Rinderknech A.,Kwon S.W.,58,53.0,1057,1110.0,5.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.9,1.9,1.95,1.95,1.95,2.1,1.84,1.96,Adelaide 2_ATP250_2022,126952,126239,Adelaide 2_ATP250_2022_126239_126952,1.0,5.0,1.0,2.0
3,Adelaide 2,Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Cilic M.,Munar J.,29,72.0,1760,868.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.34,3.57,1.43,3.8,1.35,3.21,Adelaide 2_ATP250_2022,144719,105227,Adelaide 2_ATP250_2022_105227_144719,0.0,0.0,2.0,8.0
3,Adelaide 2,Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Paul T.,Bonzi B.,41,65.0,1374,969.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.43,3.09,1.44,3.24,1.4,2.95,Adelaide 2_ATP250_2022,126127,126205,Adelaide 2_ATP250_2022_126205_126127,2.0,7.0,2.0,6.0
3,Adelaide 2,Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Khachanov K.,Mager G.,30,63.0,1726,982.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.21,4.98,1.25,4.98,1.21,4.33,Adelaide 2_ATP250_2022,126149,111575,Adelaide 2_ATP250_2022_111575_126149,0.0,0.0,1.0,2.0
3,Adelaide 2,Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Vukic A.,Johnson S.,160,84.0,440,807.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.94,1.96,2.02,2.05,1.87,1.94,Adelaide 2_ATP250_2022,105449,126846,Adelaide 2_ATP250_2022_126846_105449,2.0,5.0,2.0,4.0
3,Adelaide 2,Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Kokkinakis T.,Isner J.,145,24.0,480,2016.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.1,1.79,2.14,1.83,2.15,1.74,2.09,Adelaide 2_ATP250_2022,104545,106423,Adelaide 2_ATP250_2022_106423_104545,2.0,8.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Monteiro T.,Monfils G.,83,19.0,809,2373.0,6.0,7.0,6.0,3.0,1.0,0.0,,,,,1.0,1.0,Retired,4.5,1.2,5.16,1.2,5.25,1.25,4.67,1.19,Adelaide 2_ATP250_2022,104792,106329,Adelaide 2_ATP250_2022_106329_104792,1.0,0.0,0.0,0.0
3,Adelaide 2,Adelaide International 2,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Moutet C.,Fucsovics M.,115,38.0,643,1447.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.27,1.71,2.42,1.8,2.18,1.68,Adelaide 2_ATP250_2022,105916,144895,Adelaide 2_ATP250_2022_144895_105916,2.0,6.0,2.0,4.0
3,Adelaide 2,Adelaide International 2,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Rinderknech A.,Khachanov K.,58,30.0,1057,1726.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.09,1.43,3.4,1.46,2.95,1.39,Adelaide 2_ATP250_2022,111575,126239,Adelaide 2_ATP250_2022_126239_111575,2.0,10.0,2.0,5.0
3,Adelaide 2,Adelaide International 2,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Cilic M.,Paul T.,29,41.0,1760,1374.0,6.0,4.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.72,2.1,1.67,2.36,1.75,2.45,1.65,2.23,Adelaide 2_ATP250_2022,126205,105227,Adelaide 2_ATP250_2022_105227_126205,2.0,5.0,4.0,10.0
3,Adelaide 2,Adelaide International 2,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Moutet C.,Monteiro T.,115,83.0,643,809.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.87,1.54,3.06,1.45,2.75,Adelaide 2_ATP250_2022,106329,144895,Adelaide 2_ATP250_2022_144895_106329,4.0,14.0,1.0,2.0
3,Adelaide 2,Adelaide International 2,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Kokkinakis T.,Vukic A.,145,160.0,480,440.0,6.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.5,1.51,2.77,1.54,2.81,1.5,2.56,Adelaide 2_ATP250_2022,126846,106423,Adelaide 2_ATP250_2022_106423_126846,3.0,9.0,4.0,9.0
3,Adelaide 2,Adelaide International 2,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3.0,Rinderknech A.,Moutet C.,58,115.0,1057,643.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.23,1.74,2.25,1.91,2.11,1.73,Adelaide 2_ATP250_2022,144895,126239,Adelaide 2_ATP250_2022_126239_144895,4.0,13.0,6.0,18.0
3,Adelaide 2,Adelaide International 2,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3.0,Kokkinakis T.,Cilic M.,145,29.0,480,1760.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.57,2.45,1.62,2.6,1.62,2.39,1.58,Adelaide 2_ATP250_2022,105227,106423,Adelaide 2_ATP250_2022_106423_105227,4.0,15.0,3.0,6.0
3,Adelaide 2,Adelaide International 2,2022-01-15,ATP250,Outdoor,Hard,The Final,3.0,Kokkinakis T.,Rinderknech A.,145,58.0,480,1057.0,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.91,2.0,2.0,2.1,1.85,1.96,Adelaide 2_ATP250_2022,126239,106423,Adelaide 2_ATP250_2022_106423_126239,5.0,17.0,6.0,21.0
4,Sydney,Sydney Tennis Classic,2022-01-10,ATP250,Outdoor,Hard,1st Round,3.0,Goffin D.,Bagnis F.,45,71.0,1261,868.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.68,2.29,1.8,2.35,1.67,2.18,Sydney_ATP250_2022,105487,105676,Sydney_ATP250_2022_105676_105487,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-10,ATP250,Outdoor,Hard,1st Round,3.0,Sonego L.,Gaston H.,27,67.0,1825,919.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.75,1.51,2.74,1.51,2.89,1.46,2.69,Sydney_ATP250_2022,200384,132283,Sydney_ATP250_2022_132283_200384,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-10,ATP250,Outdoor,Hard,1st Round,3.0,Thompson J.,Giron M.,73,66.0,860,929.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.33,1.67,2.35,1.73,2.21,1.65,Sydney_ATP250_2022,106218,111442,Sydney_ATP250_2022_111442_106218,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-10,ATP250,Outdoor,Hard,1st Round,3.0,Fognini F.,Altmaier D.,36,91.0,1494,792.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,,,1.48,3.0,1.43,2.74,Sydney_ATP250_2022,127157,104926,Sydney_ATP250_2022_104926_127157,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Baez S.,O Connell C.,9,173.0,3849,386.0,6.0,2.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.19,1.75,2.26,1.82,2.12,1.71,Sydney_ATP250_2022,106331,202104,Sydney_ATP250_2022_202104_106331,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Nakashima B.,Vesely J.,68,79.0,917,822.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.5,2.77,1.55,2.92,1.46,2.69,Sydney_ATP250_2022,106210,206909,Sydney_ATP250_2022_206909_106210,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Kudla D.,Delbonis F.,109,42.0,698,1347.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.89,1.98,2.13,1.98,1.95,1.84,Sydney_ATP250_2022,105643,106045,Sydney_ATP250_2022_106045_105643,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Kecmanovic M.,Travaglia S.,78,86.0,836,807.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.73,2.22,1.75,2.25,1.71,2.13,Sydney_ATP250_2022,105882,200175,Sydney_ATP250_2022_200175_105882,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Martinez P.,Popyrin A.,61,59.0,1001,1010.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.5,1.59,2.75,1.59,2.51,1.52,Sydney_ATP250_2022,200615,124079,Sydney_ATP250_2022_124079_200615,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Lajovic D.,Davidovich Fokina A.,43,51.0,1346,1160.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.67,1.53,2.7,1.61,2.51,1.52,Sydney_ATP250_2022,200221,105583,Sydney_ATP250_2022_105583_200221,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Cressy M.,Mannarino A.,75,70.0,838,879.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.61,2.44,1.62,2.79,1.52,2.52,Sydney_ATP250_2022,105173,202195,Sydney_ATP250_2022_202195_105173,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Murray A.,Durasovic V.,135,345.0,521,137.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.08,9.38,1.12,9.75,1.08,7.83,Sydney_ATP250_2022,126340,104918,Sydney_ATP250_2022_104918_126340,0.0,0.0,0.0,0.0
4,Sydney,Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Sonego L.,Baez S.,27,9.0,1825,3849.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.53,2.69,1.6,2.76,1.52,2.5,Sydney_ATP250_2022,202104,132283,Sydney_ATP250_2022_132283_202104,1.0,2.0,1.0,0.0
