,0
10610,"{'temperature_2m': 26.8, 'relative_humidity_2m': 81, 'windspeed_10m': 2.5, 'apparent_temperature': 32.0}"
10611,"{'temperature_2m': 26.6, 'relative_humidity_2m': 61, 'windspeed_10m': 17.0, 'apparent_temperature': 27.1}"
10612,"{'temperature_2m': 27.0, 'relative_humidity_2m': 82, 'windspeed_10m': 7.4, 'apparent_temperature': 31.7}"
10613,"{'temperature_2m': 23.7, 'relative_humidity_2m': 95, 'windspeed_10m': 9.4, 'apparent_temperature': 27.7}"
10614,"{'temperature_2m': 32.4, 'relative_humidity_2m': 39, 'windspeed_10m': 13.8, 'apparent_temperature': 32.8}"
10615,"{'temperature_2m': 25.7, 'relative_humidity_2m': 77, 'windspeed_10m': 8.0, 'apparent_temperature': 29.1}"
10616,"{'temperature_2m': 28.1, 'relative_humidity_2m': 51, 'windspeed_10m': 2.9, 'apparent_temperature': 30.1}"
10617,"{'temperature_2m': 29.7, 'relative_humidity_2m': 54, 'windspeed_10m': 9.1, 'apparent_temperature': 31.9}"
10618,"{'temperature_2m': 27.5, 'relative_humidity_2m': 72, 'windspeed_10m': 8.0, 'apparent_temperature': 31.1}"
10619,"{'temperature_2m': 28.3, 'relative_humidity_2m': 65, 'windspeed_10m': 12.9, 'apparent_temperature': 30.8}"
10620,"{'temperature_2m': 28.1, 'relative_humidity_2m': 59, 'windspeed_10m': 11.4, 'apparent_temperature': 30.9}"
10621,"{'temperature_2m': 28.1, 'relative_humidity_2m': 59, 'windspeed_10m': 11.4, 'apparent_temperature': 30.9}"
10622,"{'temperature_2m': 28.3, 'relative_humidity_2m': 65, 'windspeed_10m': 12.9, 'apparent_temperature': 30.8}"
10623,"{'temperature_2m': 29.4, 'relative_humidity_2m': 54, 'windspeed_10m': 12.0, 'apparent_temperature': 31.5}"
10624,"{'temperature_2m': 29.7, 'relative_humidity_2m': 54, 'windspeed_10m': 9.1, 'apparent_temperature': 31.9}"
10625,"{'temperature_2m': 31.4, 'relative_humidity_2m': 54, 'windspeed_10m': 13.0, 'apparent_temperature': 35.4}"
10626,"{'temperature_2m': 31.4, 'relative_humidity_2m': 47, 'windspeed_10m': 11.9, 'apparent_temperature': 32.9}"
10627,"{'temperature_2m': 28.4, 'relative_humidity_2m': 69, 'windspeed_10m': 10.6, 'apparent_temperature': 32.1}"
