,0
11598,"{'temperature_2m': 15.2, 'relative_humidity_2m': 59, 'windspeed_10m': 27.0, 'apparent_temperature': 10.6}"
11599,"{'temperature_2m': 16.1, 'relative_humidity_2m': 60, 'windspeed_10m': 25.3, 'apparent_temperature': 12.0}"
11600,"{'temperature_2m': 17.4, 'relative_humidity_2m': 83, 'windspeed_10m': 21.9, 'apparent_temperature': 15.7}"
11601,"{'temperature_2m': 17.4, 'relative_humidity_2m': 83, 'windspeed_10m': 21.9, 'apparent_temperature': 15.7}"
11602,"{'temperature_2m': 16.0, 'relative_humidity_2m': 66, 'windspeed_10m': 26.8, 'apparent_temperature': 12.1}"
11603,"{'temperature_2m': 16.1, 'relative_humidity_2m': 60, 'windspeed_10m': 25.3, 'apparent_temperature': 12.0}"
11604,"{'temperature_2m': 16.0, 'relative_humidity_2m': 66, 'windspeed_10m': 26.8, 'apparent_temperature': 12.1}"
11605,"{'temperature_2m': 19.1, 'relative_humidity_2m': 83, 'windspeed_10m': 19.1, 'apparent_temperature': 18.4}"
11606,"{'temperature_2m': 15.7, 'relative_humidity_2m': 57, 'windspeed_10m': 26.1, 'apparent_temperature': 11.2}"
11607,"{'temperature_2m': 16.1, 'relative_humidity_2m': 60, 'windspeed_10m': 25.3, 'apparent_temperature': 12.0}"
11608,"{'temperature_2m': 16.1, 'relative_humidity_2m': 60, 'windspeed_10m': 25.3, 'apparent_temperature': 12.0}"
11609,"{'temperature_2m': 15.7, 'relative_humidity_2m': 57, 'windspeed_10m': 26.1, 'apparent_temperature': 11.2}"
11610,"{'temperature_2m': 16.0, 'relative_humidity_2m': 66, 'windspeed_10m': 26.8, 'apparent_temperature': 12.1}"
11611,"{'temperature_2m': 17.4, 'relative_humidity_2m': 83, 'windspeed_10m': 21.9, 'apparent_temperature': 15.7}"
11612,"{'temperature_2m': 17.4, 'relative_humidity_2m': 83, 'windspeed_10m': 21.9, 'apparent_temperature': 15.7}"
11613,"{'temperature_2m': 16.2, 'relative_humidity_2m': 68, 'windspeed_10m': 27.7, 'apparent_temperature': 12.3}"
11614,"{'temperature_2m': 17.6, 'relative_humidity_2m': 79, 'windspeed_10m': 22.6, 'apparent_temperature': 15.6}"
11615,"{'temperature_2m': 15.9, 'relative_humidity_2m': 56, 'windspeed_10m': 20.3, 'apparent_temperature': 12.3}"
11616,"{'temperature_2m': 17.9, 'relative_humidity_2m': 49, 'windspeed_10m': 26.6, 'apparent_temperature': 14.0}"
11617,"{'temperature_2m': 17.0, 'relative_humidity_2m': 53, 'windspeed_10m': 24.5, 'apparent_temperature': 12.7}"
11618,"{'temperature_2m': 15.3, 'relative_humidity_2m': 62, 'windspeed_10m': 16.3, 'apparent_temperature': 12.4}"
11619,"{'temperature_2m': 15.9, 'relative_humidity_2m': 56, 'windspeed_10m': 20.3, 'apparent_temperature': 12.3}"
11620,"{'temperature_2m': 16.2, 'relative_humidity_2m': 56, 'windspeed_10m': 22.1, 'apparent_temperature': 12.4}"
11621,"{'temperature_2m': 17.0, 'relative_humidity_2m': 53, 'windspeed_10m': 24.5, 'apparent_temperature': 12.7}"
11622,"{'temperature_2m': 16.2, 'relative_humidity_2m': 56, 'windspeed_10m': 22.1, 'apparent_temperature': 12.4}"
11623,"{'temperature_2m': 17.6, 'relative_humidity_2m': 48, 'windspeed_10m': 26.3, 'apparent_temperature': 13.6}"
11624,"{'temperature_2m': 17.6, 'relative_humidity_2m': 48, 'windspeed_10m': 26.3, 'apparent_temperature': 13.6}"
11625,"{'temperature_2m': 17.6, 'relative_humidity_2m': 48, 'windspeed_10m': 26.3, 'apparent_temperature': 13.6}"
11626,"{'temperature_2m': 17.6, 'relative_humidity_2m': 48, 'windspeed_10m': 26.3, 'apparent_temperature': 13.6}"
11627,"{'temperature_2m': 16.9, 'relative_humidity_2m': 51, 'windspeed_10m': 26.0, 'apparent_temperature': 12.6}"
11628,"{'temperature_2m': 17.1, 'relative_humidity_2m': 53, 'windspeed_10m': 27.0, 'apparent_temperature': 12.6}"
11629,"{'temperature_2m': 17.9, 'relative_humidity_2m': 49, 'windspeed_10m': 26.6, 'apparent_temperature': 14.0}"
11630,"{'temperature_2m': 16.9, 'relative_humidity_2m': 51, 'windspeed_10m': 26.0, 'apparent_temperature': 12.6}"
11631,"{'temperature_2m': 19.0, 'relative_humidity_2m': 62, 'windspeed_10m': 21.1, 'apparent_temperature': 16.4}"
11632,"{'temperature_2m': 16.9, 'relative_humidity_2m': 71, 'windspeed_10m': 10.5, 'apparent_temperature': 15.9}"
11633,"{'temperature_2m': 21.4, 'relative_humidity_2m': 49, 'windspeed_10m': 11.0, 'apparent_temperature': 22.3}"
11634,"{'temperature_2m': 19.0, 'relative_humidity_2m': 62, 'windspeed_10m': 21.1, 'apparent_temperature': 16.4}"
11635,"{'temperature_2m': 19.1, 'relative_humidity_2m': 53, 'windspeed_10m': 9.9, 'apparent_temperature': 18.6}"
11636,"{'temperature_2m': 20.6, 'relative_humidity_2m': 56, 'windspeed_10m': 19.9, 'apparent_temperature': 19.2}"
11637,"{'temperature_2m': 21.4, 'relative_humidity_2m': 49, 'windspeed_10m': 11.0, 'apparent_temperature': 22.3}"
11638,"{'temperature_2m': 20.9, 'relative_humidity_2m': 49, 'windspeed_10m': 8.0, 'apparent_temperature': 22.3}"
11639,"{'temperature_2m': 23.5, 'relative_humidity_2m': 63, 'windspeed_10m': 12.3, 'apparent_temperature': 25.5}"
11640,"{'temperature_2m': 23.2, 'relative_humidity_2m': 65, 'windspeed_10m': 14.7, 'apparent_temperature': 25.2}"
11641,"{'temperature_2m': 22.7, 'relative_humidity_2m': 61, 'windspeed_10m': 16.6, 'apparent_temperature': 23.1}"
11642,"{'temperature_2m': 22.9, 'relative_humidity_2m': 59, 'windspeed_10m': 18.6, 'apparent_temperature': 22.8}"
11643,"{'temperature_2m': 22.9, 'relative_humidity_2m': 59, 'windspeed_10m': 18.6, 'apparent_temperature': 22.8}"
11644,"{'temperature_2m': 21.1, 'relative_humidity_2m': 64, 'windspeed_10m': 18.4, 'apparent_temperature': 19.7}"
11645,"{'temperature_2m': 21.1, 'relative_humidity_2m': 64, 'windspeed_10m': 18.4, 'apparent_temperature': 19.7}"
11646,"{'temperature_2m': 21.1, 'relative_humidity_2m': 64, 'windspeed_10m': 18.4, 'apparent_temperature': 19.7}"
11647,"{'temperature_2m': 23.0, 'relative_humidity_2m': 62, 'windspeed_10m': 20.4, 'apparent_temperature': 23.5}"
11648,"{'temperature_2m': 21.6, 'relative_humidity_2m': 67, 'windspeed_10m': 19.4, 'apparent_temperature': 20.5}"
11649,"{'temperature_2m': 24.3, 'relative_humidity_2m': 55, 'windspeed_10m': 19.6, 'apparent_temperature': 24.8}"
11650,"{'temperature_2m': 24.3, 'relative_humidity_2m': 55, 'windspeed_10m': 19.6, 'apparent_temperature': 24.8}"
11651,"{'temperature_2m': 27.0, 'relative_humidity_2m': 39, 'windspeed_10m': 12.2, 'apparent_temperature': 28.3}"
11652,"{'temperature_2m': 27.0, 'relative_humidity_2m': 39, 'windspeed_10m': 12.2, 'apparent_temperature': 28.3}"
11653,"{'temperature_2m': 25.5, 'relative_humidity_2m': 39, 'windspeed_10m': 13.4, 'apparent_temperature': 23.7}"
11654,"{'temperature_2m': 23.7, 'relative_humidity_2m': 55, 'windspeed_10m': 5.8, 'apparent_temperature': 24.2}"
11655,"{'temperature_2m': 22.7, 'relative_humidity_2m': 67, 'windspeed_10m': 24.0, 'apparent_temperature': 22.0}"
11656,"{'temperature_2m': 20.9, 'relative_humidity_2m': 66, 'windspeed_10m': 2.7, 'apparent_temperature': 22.0}"
11657,"{'temperature_2m': 28.6, 'relative_humidity_2m': 45, 'windspeed_10m': 14.7, 'apparent_temperature': 29.9}"
11658,"{'temperature_2m': 22.0, 'relative_humidity_2m': 74, 'windspeed_10m': 18.7, 'apparent_temperature': 21.8}"
11659,"{'temperature_2m': 26.7, 'relative_humidity_2m': 36, 'windspeed_10m': 8.3, 'apparent_temperature': 28.4}"
11660,"{'temperature_2m': 22.7, 'relative_humidity_2m': 52, 'windspeed_10m': 7.9, 'apparent_temperature': 22.3}"
11661,"{'temperature_2m': 19.8, 'relative_humidity_2m': 76, 'windspeed_10m': 14.9, 'apparent_temperature': 19.5}"
11662,"{'temperature_2m': 30.9, 'relative_humidity_2m': 40, 'windspeed_10m': 17.3, 'apparent_temperature': 30.3}"
11663,"{'temperature_2m': 4.9, 'relative_humidity_2m': 66, 'windspeed_10m': 15.8, 'apparent_temperature': 0.4}"
11664,"{'temperature_2m': 5.5, 'relative_humidity_2m': 68, 'windspeed_10m': 12.1, 'apparent_temperature': 1.7}"
11665,"{'temperature_2m': 34.3, 'relative_humidity_2m': 28, 'windspeed_10m': 7.2, 'apparent_temperature': 37.0}"
11666,"{'temperature_2m': 9.4, 'relative_humidity_2m': 58, 'windspeed_10m': 15.4, 'apparent_temperature': 5.3}"
11667,"{'temperature_2m': 19.1, 'relative_humidity_2m': 69, 'windspeed_10m': 24.9, 'apparent_temperature': 16.5}"
11668,"{'temperature_2m': 8.0, 'relative_humidity_2m': 67, 'windspeed_10m': 20.8, 'apparent_temperature': 3.3}"
11669,"{'temperature_2m': 3.0, 'relative_humidity_2m': 77, 'windspeed_10m': 6.6, 'apparent_temperature': -0.2}"
11670,"{'temperature_2m': 3.2, 'relative_humidity_2m': 76, 'windspeed_10m': 6.5, 'apparent_temperature': 0.1}"
11671,"{'temperature_2m': 9.3, 'relative_humidity_2m': 53, 'windspeed_10m': 8.4, 'apparent_temperature': 6.0}"
11672,"{'temperature_2m': 9.3, 'relative_humidity_2m': 53, 'windspeed_10m': 8.4, 'apparent_temperature': 6.0}"
11673,"{'temperature_2m': 9.4, 'relative_humidity_2m': 58, 'windspeed_10m': 15.4, 'apparent_temperature': 5.3}"
11674,"{'temperature_2m': 26.4, 'relative_humidity_2m': 58, 'windspeed_10m': 8.2, 'apparent_temperature': 27.9}"
11675,"{'temperature_2m': 13.6, 'relative_humidity_2m': 94, 'windspeed_10m': 22.0, 'apparent_temperature': 11.2}"
11676,"{'temperature_2m': 14.6, 'relative_humidity_2m': 97, 'windspeed_10m': 19.1, 'apparent_temperature': 13.1}"
11677,"{'temperature_2m': 35.9, 'relative_humidity_2m': 26, 'windspeed_10m': 13.1, 'apparent_temperature': 36.7}"
11678,"{'temperature_2m': 25.1, 'relative_humidity_2m': 63, 'windspeed_10m': 7.2, 'apparent_temperature': 26.8}"
11679,"{'temperature_2m': 24.4, 'relative_humidity_2m': 61, 'windspeed_10m': 7.8, 'apparent_temperature': 25.4}"
11680,"{'temperature_2m': 16.7, 'relative_humidity_2m': 89, 'windspeed_10m': 9.4, 'apparent_temperature': 17.0}"
11681,"{'temperature_2m': 16.7, 'relative_humidity_2m': 89, 'windspeed_10m': 9.4, 'apparent_temperature': 17.0}"
11682,"{'temperature_2m': 34.7, 'relative_humidity_2m': 26, 'windspeed_10m': 8.9, 'apparent_temperature': 34.2}"
11683,"{'temperature_2m': 36.0, 'relative_humidity_2m': 27, 'windspeed_10m': 14.0, 'apparent_temperature': 37.5}"
11684,"{'temperature_2m': 15.3, 'relative_humidity_2m': 94, 'windspeed_10m': 15.9, 'apparent_temperature': 14.4}"
11685,"{'temperature_2m': 25.9, 'relative_humidity_2m': 75, 'windspeed_10m': 3.3, 'apparent_temperature': 29.9}"
11686,"{'temperature_2m': 8.6, 'relative_humidity_2m': 57, 'windspeed_10m': 5.8, 'apparent_temperature': 5.7}"
11687,"{'temperature_2m': 13.6, 'relative_humidity_2m': 94, 'windspeed_10m': 22.0, 'apparent_temperature': 11.2}"
11688,"{'temperature_2m': 9.5, 'relative_humidity_2m': 47, 'windspeed_10m': 12.9, 'apparent_temperature': 5.3}"
11689,"{'temperature_2m': 4.3, 'relative_humidity_2m': 71, 'windspeed_10m': 11.8, 'apparent_temperature': 0.4}"
11690,"{'temperature_2m': 9.6, 'relative_humidity_2m': 47, 'windspeed_10m': 12.0, 'apparent_temperature': 5.5}"
11691,"{'temperature_2m': 4.6, 'relative_humidity_2m': 67, 'windspeed_10m': 12.2, 'apparent_temperature': 0.5}"
11692,"{'temperature_2m': 8.6, 'relative_humidity_2m': 95, 'windspeed_10m': 17.5, 'apparent_temperature': 5.5}"
11693,"{'temperature_2m': 24.4, 'relative_humidity_2m': 73, 'windspeed_10m': 4.7, 'apparent_temperature': 27.2}"
11694,"{'temperature_2m': 26.4, 'relative_humidity_2m': 62, 'windspeed_10m': 2.4, 'apparent_temperature': 29.3}"
11695,"{'temperature_2m': 23.4, 'relative_humidity_2m': 76, 'windspeed_10m': 13.4, 'apparent_temperature': 24.7}"
11696,"{'temperature_2m': 9.8, 'relative_humidity_2m': 82, 'windspeed_10m': 23.1, 'apparent_temperature': 5.6}"
11697,"{'temperature_2m': 9.7, 'relative_humidity_2m': 77, 'windspeed_10m': 25.0, 'apparent_temperature': 5.1}"
11698,"{'temperature_2m': 8.6, 'relative_humidity_2m': 88, 'windspeed_10m': 19.5, 'apparent_temperature': 5.0}"
11699,"{'temperature_2m': 30.2, 'relative_humidity_2m': 51, 'windspeed_10m': 11.7, 'apparent_temperature': 31.8}"
11700,"{'temperature_2m': 9.5, 'relative_humidity_2m': 93, 'windspeed_10m': 18.9, 'apparent_temperature': 6.3}"
11701,"{'temperature_2m': 8.7, 'relative_humidity_2m': 93, 'windspeed_10m': 21.4, 'apparent_temperature': 5.0}"
11702,"{'temperature_2m': 4.9, 'relative_humidity_2m': 85, 'windspeed_10m': 8.9, 'apparent_temperature': 1.9}"
11703,"{'temperature_2m': 2.9, 'relative_humidity_2m': 81, 'windspeed_10m': 8.2, 'apparent_temperature': -0.4}"
11704,"{'temperature_2m': 4.3, 'relative_humidity_2m': 79, 'windspeed_10m': 10.7, 'apparent_temperature': 0.8}"
11705,"{'temperature_2m': 9.7, 'relative_humidity_2m': 48, 'windspeed_10m': 11.2, 'apparent_temperature': 5.9}"
11706,"{'temperature_2m': 9.7, 'relative_humidity_2m': 48, 'windspeed_10m': 11.2, 'apparent_temperature': 5.9}"
11707,"{'temperature_2m': 9.9, 'relative_humidity_2m': 46, 'windspeed_10m': 9.6, 'apparent_temperature': 6.2}"
11708,"{'temperature_2m': 9.7, 'relative_humidity_2m': 46, 'windspeed_10m': 6.9, 'apparent_temperature': 6.3}"
11709,"{'temperature_2m': 15.4, 'relative_humidity_2m': 61, 'windspeed_10m': 4.8, 'apparent_temperature': 14.1}"
11710,"{'temperature_2m': 7.9, 'relative_humidity_2m': 71, 'windspeed_10m': 19.7, 'apparent_temperature': 3.4}"
11711,"{'temperature_2m': 29.9, 'relative_humidity_2m': 47, 'windspeed_10m': 13.9, 'apparent_temperature': 30.5}"
11712,"{'temperature_2m': 32.6, 'relative_humidity_2m': 36, 'windspeed_10m': 14.0, 'apparent_temperature': 33.0}"
11713,"{'temperature_2m': 33.4, 'relative_humidity_2m': 31, 'windspeed_10m': 13.6, 'apparent_temperature': 34.3}"
11714,"{'temperature_2m': 33.5, 'relative_humidity_2m': 32, 'windspeed_10m': 12.6, 'apparent_temperature': 35.4}"
