,0
53,"{'temperature_2m': 26.9, 'relative_humidity_2m': 69, 'windspeed_10m': 10.4, 'apparent_temperature': 29.9}"
54,"{'temperature_2m': 26.1, 'relative_humidity_2m': 72, 'windspeed_10m': 11.1, 'apparent_temperature': 28.6}"
55,"{'temperature_2m': 29.9, 'relative_humidity_2m': 59, 'windspeed_10m': 1.6, 'apparent_temperature': 36.8}"
56,"{'temperature_2m': 20.6, 'relative_humidity_2m': 47, 'windspeed_10m': 29.0, 'apparent_temperature': 16.1}"
57,"{'temperature_2m': 20.6, 'relative_humidity_2m': 47, 'windspeed_10m': 29.0, 'apparent_temperature': 16.1}"
58,"{'temperature_2m': 20.6, 'relative_humidity_2m': 47, 'windspeed_10m': 29.0, 'apparent_temperature': 16.1}"
59,"{'temperature_2m': 24.2, 'relative_humidity_2m': 83, 'windspeed_10m': 6.9, 'apparent_temperature': 27.6}"
60,"{'temperature_2m': 26.0, 'relative_humidity_2m': 38, 'windspeed_10m': 8.9, 'apparent_temperature': 24.9}"
61,"{'temperature_2m': 16.2, 'relative_humidity_2m': 56, 'windspeed_10m': 10.9, 'apparent_temperature': 13.9}"
62,"{'temperature_2m': 22.0, 'relative_humidity_2m': 51, 'windspeed_10m': 9.2, 'apparent_temperature': 21.1}"
63,"{'temperature_2m': 22.0, 'relative_humidity_2m': 51, 'windspeed_10m': 9.2, 'apparent_temperature': 21.1}"
64,"{'temperature_2m': 26.0, 'relative_humidity_2m': 38, 'windspeed_10m': 8.9, 'apparent_temperature': 24.9}"
65,"{'temperature_2m': 21.5, 'relative_humidity_2m': 88, 'windspeed_10m': 8.4, 'apparent_temperature': 23.9}"
66,"{'temperature_2m': 19.9, 'relative_humidity_2m': 46, 'windspeed_10m': 18.5, 'apparent_temperature': 16.7}"
67,"{'temperature_2m': 25.4, 'relative_humidity_2m': 69, 'windspeed_10m': 15.3, 'apparent_temperature': 26.6}"
68,"{'temperature_2m': 27.3, 'relative_humidity_2m': 62, 'windspeed_10m': 13.0, 'apparent_temperature': 29.9}"
69,"{'temperature_2m': 18.0, 'relative_humidity_2m': 51, 'windspeed_10m': 14.8, 'apparent_temperature': 15.2}"
70,"{'temperature_2m': 21.2, 'relative_humidity_2m': 42, 'windspeed_10m': 19.2, 'apparent_temperature': 17.8}"
71,"{'temperature_2m': 26.2, 'relative_humidity_2m': 67, 'windspeed_10m': 16.8, 'apparent_temperature': 27.4}"
72,"{'temperature_2m': 22.9, 'relative_humidity_2m': 50, 'windspeed_10m': 10.8, 'apparent_temperature': 22.0}"
73,"{'temperature_2m': 27.3, 'relative_humidity_2m': 66, 'windspeed_10m': 5.6, 'apparent_temperature': 32.1}"
74,"{'temperature_2m': 26.5, 'relative_humidity_2m': 39, 'windspeed_10m': 9.1, 'apparent_temperature': 25.7}"
75,"{'temperature_2m': 18.8, 'relative_humidity_2m': 64, 'windspeed_10m': 16.6, 'apparent_temperature': 16.9}"
76,"{'temperature_2m': 27.4, 'relative_humidity_2m': 66, 'windspeed_10m': 10.5, 'apparent_temperature': 30.8}"
77,"{'temperature_2m': 19.5, 'relative_humidity_2m': 57, 'windspeed_10m': 15.1, 'apparent_temperature': 17.5}"
78,"{'temperature_2m': 26.6, 'relative_humidity_2m': 67, 'windspeed_10m': 10.4, 'apparent_temperature': 29.3}"
79,"{'temperature_2m': 23.4, 'relative_humidity_2m': 82, 'windspeed_10m': 5.8, 'apparent_temperature': 26.5}"
80,"{'temperature_2m': 29.3, 'relative_humidity_2m': 53, 'windspeed_10m': 10.5, 'apparent_temperature': 34.0}"
81,"{'temperature_2m': 27.2, 'relative_humidity_2m': 58, 'windspeed_10m': 14.8, 'apparent_temperature': 28.6}"
82,"{'temperature_2m': 21.5, 'relative_humidity_2m': 46, 'windspeed_10m': 17.5, 'apparent_temperature': 18.8}"
83,"{'temperature_2m': 25.5, 'relative_humidity_2m': 38, 'windspeed_10m': 7.6, 'apparent_temperature': 24.4}"
84,"{'temperature_2m': 40.8, 'relative_humidity_2m': 16, 'windspeed_10m': 4.7, 'apparent_temperature': 42.1}"
85,"{'temperature_2m': 35.9, 'relative_humidity_2m': 36, 'windspeed_10m': 16.6, 'apparent_temperature': 36.7}"
86,"{'temperature_2m': 40.8, 'relative_humidity_2m': 16, 'windspeed_10m': 4.7, 'apparent_temperature': 42.1}"
87,"{'temperature_2m': 21.4, 'relative_humidity_2m': 70, 'windspeed_10m': 27.1, 'apparent_temperature': 20.9}"
88,"{'temperature_2m': 24.0, 'relative_humidity_2m': 74, 'windspeed_10m': 12.2, 'apparent_temperature': 25.6}"
89,"{'temperature_2m': 33.5, 'relative_humidity_2m': 43, 'windspeed_10m': 2.9, 'apparent_temperature': 38.1}"
90,"{'temperature_2m': 21.3, 'relative_humidity_2m': 66, 'windspeed_10m': 20.1, 'apparent_temperature': 22.1}"
91,"{'temperature_2m': 29.9, 'relative_humidity_2m': 43, 'windspeed_10m': 15.9, 'apparent_temperature': 29.7}"
92,"{'temperature_2m': 30.5, 'relative_humidity_2m': 44, 'windspeed_10m': 16.9, 'apparent_temperature': 30.5}"
93,"{'temperature_2m': 31.8, 'relative_humidity_2m': 49, 'windspeed_10m': 18.3, 'apparent_temperature': 35.2}"
94,"{'temperature_2m': 18.7, 'relative_humidity_2m': 79, 'windspeed_10m': 10.5, 'apparent_temperature': 18.9}"
95,"{'temperature_2m': 19.7, 'relative_humidity_2m': 72, 'windspeed_10m': 15.5, 'apparent_temperature': 19.0}"
96,"{'temperature_2m': 21.8, 'relative_humidity_2m': 62, 'windspeed_10m': 17.7, 'apparent_temperature': 21.6}"
97,"{'temperature_2m': 21.9, 'relative_humidity_2m': 64, 'windspeed_10m': 17.1, 'apparent_temperature': 23.3}"
98,"{'temperature_2m': 21.3, 'relative_humidity_2m': 66, 'windspeed_10m': 20.1, 'apparent_temperature': 22.1}"
99,"{'temperature_2m': 26.5, 'relative_humidity_2m': 69, 'windspeed_10m': 22.4, 'apparent_temperature': 27.3}"
100,"{'temperature_2m': 21.6, 'relative_humidity_2m': 62, 'windspeed_10m': 19.2, 'apparent_temperature': 22.2}"
101,"{'temperature_2m': 27.1, 'relative_humidity_2m': 71, 'windspeed_10m': 9.5, 'apparent_temperature': 30.2}"
102,"{'temperature_2m': 27.4, 'relative_humidity_2m': 68, 'windspeed_10m': 12.4, 'apparent_temperature': 30.0}"
103,"{'temperature_2m': 27.8, 'relative_humidity_2m': 65, 'windspeed_10m': 19.6, 'apparent_temperature': 29.3}"
104,"{'temperature_2m': 20.9, 'relative_humidity_2m': 72, 'windspeed_10m': 17.2, 'apparent_temperature': 20.3}"
105,"{'temperature_2m': 22.9, 'relative_humidity_2m': 63, 'windspeed_10m': 16.1, 'apparent_temperature': 23.4}"
106,"{'temperature_2m': 23.7, 'relative_humidity_2m': 62, 'windspeed_10m': 12.8, 'apparent_temperature': 26.4}"
107,"{'temperature_2m': 23.6, 'relative_humidity_2m': 65, 'windspeed_10m': 13.2, 'apparent_temperature': 26.7}"
108,"{'temperature_2m': 25.8, 'relative_humidity_2m': 72, 'windspeed_10m': 21.4, 'apparent_temperature': 26.7}"
109,"{'temperature_2m': 23.7, 'relative_humidity_2m': 61, 'windspeed_10m': 14.7, 'apparent_temperature': 25.4}"
110,"{'temperature_2m': 19.9, 'relative_humidity_2m': 73, 'windspeed_10m': 7.0, 'apparent_temperature': 20.5}"
111,"{'temperature_2m': 22.8, 'relative_humidity_2m': 58, 'windspeed_10m': 19.6, 'apparent_temperature': 22.3}"
112,"{'temperature_2m': 22.9, 'relative_humidity_2m': 67, 'windspeed_10m': 7.4, 'apparent_temperature': 26.6}"
113,"{'temperature_2m': 21.3, 'relative_humidity_2m': 65, 'windspeed_10m': 13.5, 'apparent_temperature': 20.8}"
114,"{'temperature_2m': 21.7, 'relative_humidity_2m': 63, 'windspeed_10m': 15.2, 'apparent_temperature': 20.9}"
115,"{'temperature_2m': 22.5, 'relative_humidity_2m': 58, 'windspeed_10m': 15.8, 'apparent_temperature': 21.8}"
116,"{'temperature_2m': 22.7, 'relative_humidity_2m': 57, 'windspeed_10m': 17.5, 'apparent_temperature': 22.2}"
117,"{'temperature_2m': 23.0, 'relative_humidity_2m': 58, 'windspeed_10m': 17.4, 'apparent_temperature': 22.8}"
118,"{'temperature_2m': 21.1, 'relative_humidity_2m': 71, 'windspeed_10m': 15.5, 'apparent_temperature': 20.8}"
119,"{'temperature_2m': 22.7, 'relative_humidity_2m': 68, 'windspeed_10m': 17.9, 'apparent_temperature': 23.3}"
120,"{'temperature_2m': 23.3, 'relative_humidity_2m': 65, 'windspeed_10m': 17.0, 'apparent_temperature': 24.9}"
121,"{'temperature_2m': 23.5, 'relative_humidity_2m': 65, 'windspeed_10m': 16.3, 'apparent_temperature': 25.7}"
122,"{'temperature_2m': 23.6, 'relative_humidity_2m': 62, 'windspeed_10m': 14.5, 'apparent_temperature': 26.1}"
123,"{'temperature_2m': 23.5, 'relative_humidity_2m': 65, 'windspeed_10m': 16.3, 'apparent_temperature': 25.7}"
124,"{'temperature_2m': 23.0, 'relative_humidity_2m': 58, 'windspeed_10m': 17.4, 'apparent_temperature': 22.8}"
125,"{'temperature_2m': 19.4, 'relative_humidity_2m': 82, 'windspeed_10m': 9.6, 'apparent_temperature': 20.1}"
126,"{'temperature_2m': 24.1, 'relative_humidity_2m': 68, 'windspeed_10m': 12.8, 'apparent_temperature': 26.3}"
127,"{'temperature_2m': 24.7, 'relative_humidity_2m': 63, 'windspeed_10m': 11.7, 'apparent_temperature': 27.5}"
128,"{'temperature_2m': 22.0, 'relative_humidity_2m': 72, 'windspeed_10m': 10.6, 'apparent_temperature': 22.9}"
129,"{'temperature_2m': 22.6, 'relative_humidity_2m': 69, 'windspeed_10m': 14.7, 'apparent_temperature': 22.8}"
130,"{'temperature_2m': 24.2, 'relative_humidity_2m': 66, 'windspeed_10m': 16.4, 'apparent_temperature': 25.0}"
131,"{'temperature_2m': 21.8, 'relative_humidity_2m': 87, 'windspeed_10m': 13.3, 'apparent_temperature': 23.4}"
132,"{'temperature_2m': 22.6, 'relative_humidity_2m': 77, 'windspeed_10m': 18.0, 'apparent_temperature': 23.0}"
133,"{'temperature_2m': 26.2, 'relative_humidity_2m': 75, 'windspeed_10m': 25.0, 'apparent_temperature': 27.2}"
134,"{'temperature_2m': 24.2, 'relative_humidity_2m': 85, 'windspeed_10m': 19.2, 'apparent_temperature': 26.0}"
135,"{'temperature_2m': 24.5, 'relative_humidity_2m': 57, 'windspeed_10m': 12.9, 'apparent_temperature': 25.2}"
136,"{'temperature_2m': 20.6, 'relative_humidity_2m': 89, 'windspeed_10m': 13.3, 'apparent_temperature': 22.0}"
137,"{'temperature_2m': 23.5, 'relative_humidity_2m': 72, 'windspeed_10m': 14.5, 'apparent_temperature': 26.9}"
138,"{'temperature_2m': 21.5, 'relative_humidity_2m': 85, 'windspeed_10m': 19.7, 'apparent_temperature': 21.9}"
139,"{'temperature_2m': 19.3, 'relative_humidity_2m': 65, 'windspeed_10m': 25.6, 'apparent_temperature': 16.3}"
140,"{'temperature_2m': 18.8, 'relative_humidity_2m': 63, 'windspeed_10m': 25.5, 'apparent_temperature': 15.5}"
141,"{'temperature_2m': 18.8, 'relative_humidity_2m': 63, 'windspeed_10m': 25.5, 'apparent_temperature': 15.5}"
142,"{'temperature_2m': 18.8, 'relative_humidity_2m': 63, 'windspeed_10m': 25.5, 'apparent_temperature': 15.5}"
143,"{'temperature_2m': 18.1, 'relative_humidity_2m': 61, 'windspeed_10m': 23.1, 'apparent_temperature': 14.9}"
144,"{'temperature_2m': 19.3, 'relative_humidity_2m': 65, 'windspeed_10m': 25.6, 'apparent_temperature': 16.3}"
145,"{'temperature_2m': 19.3, 'relative_humidity_2m': 65, 'windspeed_10m': 25.6, 'apparent_temperature': 16.3}"
146,"{'temperature_2m': 18.1, 'relative_humidity_2m': 61, 'windspeed_10m': 23.1, 'apparent_temperature': 14.9}"
147,"{'temperature_2m': 17.4, 'relative_humidity_2m': 64, 'windspeed_10m': 18.8, 'apparent_temperature': 14.8}"
148,"{'temperature_2m': 16.2, 'relative_humidity_2m': 69, 'windspeed_10m': 14.2, 'apparent_temperature': 14.3}"
149,"{'temperature_2m': 19.6, 'relative_humidity_2m': 65, 'windspeed_10m': 21.1, 'apparent_temperature': 17.4}"
150,"{'temperature_2m': 18.8, 'relative_humidity_2m': 63, 'windspeed_10m': 25.5, 'apparent_temperature': 15.5}"
151,"{'temperature_2m': 18.1, 'relative_humidity_2m': 61, 'windspeed_10m': 23.1, 'apparent_temperature': 14.9}"
152,"{'temperature_2m': 18.1, 'relative_humidity_2m': 61, 'windspeed_10m': 23.1, 'apparent_temperature': 14.9}"
153,"{'temperature_2m': 19.3, 'relative_humidity_2m': 70, 'windspeed_10m': 26.4, 'apparent_temperature': 16.7}"
154,"{'temperature_2m': 19.3, 'relative_humidity_2m': 65, 'windspeed_10m': 25.6, 'apparent_temperature': 16.3}"
155,"{'temperature_2m': 19.9, 'relative_humidity_2m': 69, 'windspeed_10m': 24.0, 'apparent_temperature': 17.8}"
156,"{'temperature_2m': 19.6, 'relative_humidity_2m': 65, 'windspeed_10m': 21.1, 'apparent_temperature': 17.4}"
157,"{'temperature_2m': 19.6, 'relative_humidity_2m': 65, 'windspeed_10m': 21.1, 'apparent_temperature': 17.4}"
158,"{'temperature_2m': 19.6, 'relative_humidity_2m': 65, 'windspeed_10m': 21.1, 'apparent_temperature': 17.4}"
159,"{'temperature_2m': 20.0, 'relative_humidity_2m': 67, 'windspeed_10m': 24.8, 'apparent_temperature': 17.6}"
160,"{'temperature_2m': 20.0, 'relative_humidity_2m': 67, 'windspeed_10m': 24.8, 'apparent_temperature': 17.6}"
161,"{'temperature_2m': 19.6, 'relative_humidity_2m': 65, 'windspeed_10m': 21.1, 'apparent_temperature': 17.4}"
162,"{'temperature_2m': 19.9, 'relative_humidity_2m': 69, 'windspeed_10m': 24.0, 'apparent_temperature': 17.8}"
163,"{'temperature_2m': 19.6, 'relative_humidity_2m': 65, 'windspeed_10m': 21.1, 'apparent_temperature': 17.4}"
164,"{'temperature_2m': 19.9, 'relative_humidity_2m': 69, 'windspeed_10m': 24.0, 'apparent_temperature': 17.8}"
165,"{'temperature_2m': 19.9, 'relative_humidity_2m': 69, 'windspeed_10m': 24.0, 'apparent_temperature': 17.8}"
166,"{'temperature_2m': 19.9, 'relative_humidity_2m': 69, 'windspeed_10m': 24.0, 'apparent_temperature': 17.8}"
167,"{'temperature_2m': 19.9, 'relative_humidity_2m': 69, 'windspeed_10m': 24.0, 'apparent_temperature': 17.8}"
168,"{'temperature_2m': 19.9, 'relative_humidity_2m': 69, 'windspeed_10m': 25.5, 'apparent_temperature': 17.5}"
169,"{'temperature_2m': 19.9, 'relative_humidity_2m': 69, 'windspeed_10m': 25.5, 'apparent_temperature': 17.5}"
170,"{'temperature_2m': 19.9, 'relative_humidity_2m': 69, 'windspeed_10m': 25.5, 'apparent_temperature': 17.5}"
171,"{'temperature_2m': 25.3, 'relative_humidity_2m': 39, 'windspeed_10m': 17.6, 'apparent_temperature': 25.2}"
172,"{'temperature_2m': 25.5, 'relative_humidity_2m': 38, 'windspeed_10m': 17.8, 'apparent_temperature': 24.8}"
173,"{'temperature_2m': 25.5, 'relative_humidity_2m': 38, 'windspeed_10m': 17.8, 'apparent_temperature': 24.8}"
174,"{'temperature_2m': 25.1, 'relative_humidity_2m': 38, 'windspeed_10m': 19.7, 'apparent_temperature': 23.3}"
175,"{'temperature_2m': 25.5, 'relative_humidity_2m': 38, 'windspeed_10m': 17.8, 'apparent_temperature': 24.8}"
176,"{'temperature_2m': 25.1, 'relative_humidity_2m': 38, 'windspeed_10m': 19.7, 'apparent_temperature': 23.3}"
177,"{'temperature_2m': 24.2, 'relative_humidity_2m': 45, 'windspeed_10m': 17.8, 'apparent_temperature': 22.2}"
178,"{'temperature_2m': 25.1, 'relative_humidity_2m': 38, 'windspeed_10m': 19.7, 'apparent_temperature': 23.3}"
179,"{'temperature_2m': 23.1, 'relative_humidity_2m': 54, 'windspeed_10m': 16.8, 'apparent_temperature': 21.6}"
180,"{'temperature_2m': 23.1, 'relative_humidity_2m': 54, 'windspeed_10m': 16.8, 'apparent_temperature': 21.6}"
181,"{'temperature_2m': 25.3, 'relative_humidity_2m': 39, 'windspeed_10m': 17.6, 'apparent_temperature': 25.2}"
182,"{'temperature_2m': 25.1, 'relative_humidity_2m': 38, 'windspeed_10m': 19.7, 'apparent_temperature': 23.3}"
183,"{'temperature_2m': 25.3, 'relative_humidity_2m': 39, 'windspeed_10m': 17.6, 'apparent_temperature': 25.2}"
184,"{'temperature_2m': 19.3, 'relative_humidity_2m': 55, 'windspeed_10m': 11.2, 'apparent_temperature': 17.8}"
185,"{'temperature_2m': 25.5, 'relative_humidity_2m': 38, 'windspeed_10m': 17.8, 'apparent_temperature': 24.8}"
186,"{'temperature_2m': 21.6, 'relative_humidity_2m': 57, 'windspeed_10m': 12.8, 'apparent_temperature': 20.6}"
187,"{'temperature_2m': 25.0, 'relative_humidity_2m': 39, 'windspeed_10m': 17.1, 'apparent_temperature': 25.1}"
188,"{'temperature_2m': 21.7, 'relative_humidity_2m': 53, 'windspeed_10m': 12.1, 'apparent_temperature': 21.7}"
189,"{'temperature_2m': 21.7, 'relative_humidity_2m': 53, 'windspeed_10m': 12.1, 'apparent_temperature': 21.7}"
190,"{'temperature_2m': 21.7, 'relative_humidity_2m': 53, 'windspeed_10m': 12.1, 'apparent_temperature': 21.7}"
191,"{'temperature_2m': 21.7, 'relative_humidity_2m': 53, 'windspeed_10m': 12.1, 'apparent_temperature': 21.7}"
192,"{'temperature_2m': 25.3, 'relative_humidity_2m': 39, 'windspeed_10m': 17.6, 'apparent_temperature': 25.2}"
193,"{'temperature_2m': 21.7, 'relative_humidity_2m': 53, 'windspeed_10m': 12.1, 'apparent_temperature': 21.7}"
194,"{'temperature_2m': 21.7, 'relative_humidity_2m': 53, 'windspeed_10m': 12.1, 'apparent_temperature': 21.7}"
195,"{'temperature_2m': 21.7, 'relative_humidity_2m': 53, 'windspeed_10m': 12.1, 'apparent_temperature': 21.7}"
196,"{'temperature_2m': 24.3, 'relative_humidity_2m': 40, 'windspeed_10m': 15.8, 'apparent_temperature': 24.5}"
197,"{'temperature_2m': 24.3, 'relative_humidity_2m': 40, 'windspeed_10m': 15.8, 'apparent_temperature': 24.5}"
198,"{'temperature_2m': 24.3, 'relative_humidity_2m': 40, 'windspeed_10m': 15.8, 'apparent_temperature': 24.5}"
199,"{'temperature_2m': 24.3, 'relative_humidity_2m': 40, 'windspeed_10m': 15.8, 'apparent_temperature': 24.5}"
200,"{'temperature_2m': 25.3, 'relative_humidity_2m': 39, 'windspeed_10m': 17.6, 'apparent_temperature': 25.2}"
201,"{'temperature_2m': 21.7, 'relative_humidity_2m': 53, 'windspeed_10m': 12.1, 'apparent_temperature': 21.7}"
202,"{'temperature_2m': 24.3, 'relative_humidity_2m': 40, 'windspeed_10m': 15.8, 'apparent_temperature': 24.5}"
203,"{'temperature_2m': 26.5, 'relative_humidity_2m': 37, 'windspeed_10m': 12.4, 'apparent_temperature': 25.1}"
204,"{'temperature_2m': 28.3, 'relative_humidity_2m': 44, 'windspeed_10m': 9.9, 'apparent_temperature': 30.7}"
205,"{'temperature_2m': 18.9, 'relative_humidity_2m': 81, 'windspeed_10m': 7.2, 'apparent_temperature': 19.7}"
206,"{'temperature_2m': 22.4, 'relative_humidity_2m': 61, 'windspeed_10m': 7.5, 'apparent_temperature': 22.8}"
207,"{'temperature_2m': 24.9, 'relative_humidity_2m': 44, 'windspeed_10m': 10.5, 'apparent_temperature': 23.9}"
208,"{'temperature_2m': 24.9, 'relative_humidity_2m': 44, 'windspeed_10m': 10.5, 'apparent_temperature': 23.9}"
209,"{'temperature_2m': 27.8, 'relative_humidity_2m': 47, 'windspeed_10m': 9.1, 'apparent_temperature': 31.1}"
210,"{'temperature_2m': 27.8, 'relative_humidity_2m': 42, 'windspeed_10m': 12.7, 'apparent_temperature': 28.4}"
211,"{'temperature_2m': 27.0, 'relative_humidity_2m': 46, 'windspeed_10m': 7.0, 'apparent_temperature': 30.5}"
212,"{'temperature_2m': 27.0, 'relative_humidity_2m': 46, 'windspeed_10m': 7.0, 'apparent_temperature': 30.5}"
213,"{'temperature_2m': 25.8, 'relative_humidity_2m': 45, 'windspeed_10m': 4.0, 'apparent_temperature': 29.2}"
214,"{'temperature_2m': 21.5, 'relative_humidity_2m': 55, 'windspeed_10m': 1.8, 'apparent_temperature': 22.9}"
215,"{'temperature_2m': 21.5, 'relative_humidity_2m': 55, 'windspeed_10m': 1.8, 'apparent_temperature': 22.9}"
216,"{'temperature_2m': 21.5, 'relative_humidity_2m': 55, 'windspeed_10m': 1.8, 'apparent_temperature': 22.9}"
217,"{'temperature_2m': 21.5, 'relative_humidity_2m': 55, 'windspeed_10m': 1.8, 'apparent_temperature': 22.9}"
